avg_beta_t,avg_cos_anchor_region,avg_cos_base_anchor,avg_cos_base_region,avg_cos_rec_base,avg_cos_rec_edit_total,avg_edit_norm,avg_mask_area,avg_rec_energy,avg_rec_norm,bg_dilate_px,bg_dino_source,bg_l1,bg_lpips,bg_lpips_x100,bg_mask_area,bg_psnr,bg_ssim,bg_ssim_luma,clip_direction_similarity,clip_image_source_similarity,clip_source_score,clip_t,clip_target_minus_source,clip_target_score,complete,dilated_edit_mask_area,dino_source_similarity,edit_score,eval_mask_area,failure_flag,failure_note,fill_texture_ratio,final_mask_area,fixed_eval_mask_area,inside_blue_ratio,inside_l1,inside_mask_l1,inside_mask_psnr,inside_mask_rmse,inside_texture_energy,local_clip_source_score,local_clip_t_full_prompt,local_clip_target_minus_source,local_clip_target_score,local_crop_box,lpips_full,lpips_outside,mask_path,mask_source,max_beta_t,max_edit_norm,max_rec_energy,max_rec_norm,method,method_display,missing,outside_l1,outside_mask_l1,outside_mask_psnr,outside_mask_rmse,peak_gpu_memory_gb,result_image,ring_texture_energy,run,runtime_seconds,seed,source_image,source_l1,source_prompt,source_psnr,source_rmse,source_ssim,source_ssim_luma,target_prompt,task
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9996911287307739,0.009403679519891739,0.009243449196219444,0.9243449196219444,0.37699127197265625,36.708570981864234,0.9873581528663635,0.9873581528663635,0.32611244916915894,0.989621639251709,0.24984949827194214,0.24835190176963806,-0.0014975965023040771,0.24835190176963806,True,0.6230087280273438,0.9421511888504028,-0.0014975965023040771,0.5634307861328125,,,0.8933412154805337,0.0,0.5634307861328125,0.0,0.0262636486440897,0.0262636486440897,26.955732302488546,0.04489659292472056,13.137598037719727,0.24984949827194214,0.24835190176963806,-0.0014975965023040771,0.24835190176963806,"0,0,512,512",0.07205916196107864,0.011308069340884686,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_118/eval_masks/fe_000_bear_1_black_bear_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,dece_rf_flux,dece_rf_flux,,0.009572132490575314,0.009572132490575314,36.605186430378545,0.014782254615883582,,/cluster/users/grad/2025/25t8103/project/outputs/fe118_budget_metric_runs/fe_000_bear_1_black_bear/dece_rf_flux/seed_10/result.png,14.706136703491211,fe_000_bear_1_black_bear/dece_rf_flux/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear.png,0.01897665299475193,"A large brown bear walking through a stream of water. The stream appears to be shallow, as the bear is able to walk through it without any difficulty.",29.097043884576777,0.03508712675355083,0.9626544966182595,0.9626544966182595,"A large black bear walking through a stream of water. The stream appears to be shallow, as the black bear is able to walk through it without any difficulty.",fe_000_bear_1_black_bear
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9995282292366028,0.03128218278288841,0.016339769586920738,1.6339769586920738,0.37699127197265625,26.917640776138036,0.8809377551078796,0.8809377551078796,0.285625696182251,0.7641485333442688,0.25940650701522827,0.34260207414627075,0.08319556713104248,0.34260207414627075,True,0.6230087280273438,0.6145650148391724,0.08319556713104248,0.5634307861328125,,,0.8776153688633247,0.0,0.5634307861328125,0.03975626269465132,0.0801301822066307,0.0801301822066307,17.16127604350602,0.13865521156235125,15.089862823486328,0.25940650701522827,0.34260207414627075,0.08319556713104248,0.34260207414627075,"0,0,512,512",0.17025360465049744,0.0207376666367054,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_118/eval_masks/fe_003_bear_4_sculpture_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,dece_rf_flux,dece_rf_flux,,0.032531529664993286,0.032531529664993286,26.570380131399553,0.04693328938681169,,/cluster/users/grad/2025/25t8103/project/outputs/fe118_budget_metric_runs/fe_003_bear_4_sculpture/dece_rf_flux/seed_10/result.png,17.194164276123047,fe_003_bear_4_sculpture/dece_rf_flux/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear.png,0.05935007333755493,"A large brown bear walking through a stream of water. The stream appears to be shallow, as the bear is able to walk through it without any difficulty.",19.283480357398673,0.10859903899012613,0.7490665537667641,0.7490665537667641,"A large sculpture of a brown bear walking through a stream of water. The stream appears to be shallow, as the sculpture of the bear is able to walk through it without any difficulty.",fe_003_bear_4_sculpture
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9992483258247375,0.010633077472448349,0.03188053146004677,3.188053146004677,0.702667236328125,36.65588353009296,0.9847401976585388,0.9847401976585388,0.2277618944644928,0.9586777091026306,0.2524993419647217,0.25076913833618164,-0.001730203628540039,0.25076913833618164,True,0.297332763671875,0.9203829169273376,-0.001730203628540039,0.23633575439453125,,,0.955682879801215,0.0,0.23633575439453125,1.614100784452981e-05,0.038436125963926315,0.038436125963926315,23.491250496847105,0.06690174954862618,14.121503829956055,0.2540878355503082,0.24325862526893616,-0.01082921028137207,0.24325862526893616,"39,75,512,494",0.06102003529667854,0.03373151272535324,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_118/eval_masks/fe_004_bear_grass_1_black_bear_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,dece_rf_flux,dece_rf_flux,,0.010759732685983181,0.010759732685983181,36.5920985885444,0.014804545210133146,,/cluster/users/grad/2025/25t8103/project/outputs/fe118_budget_metric_runs/fe_004_bear_grass_1_black_bear/dece_rf_flux/seed_10/result.png,14.776349067687988,fe_004_bear_grass_1_black_bear/dece_rf_flux/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear_grass.png,0.01730065606534481,A large brown bear walking through a grassy field.,29.118008054315037,0.035002542958415254,0.9747822838769143,0.9747822838769143,A large black bear walking through a grassy field.,fe_004_bear_grass_1_black_bear
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9992590546607971,0.046286825090646744,0.054928794503211975,5.4928794503211975,0.702667236328125,23.955463807156097,0.7823382616043091,0.7823382616043091,0.2548869252204895,0.8084313869476318,0.2595924139022827,0.3411436676979065,0.08155125379562378,0.3411436676979065,True,0.297332763671875,0.46199968457221985,0.08155125379562378,0.23633575439453125,,,0.996469210311038,0.0,0.23633575439453125,0.0102333989734319,0.11033588647842407,0.11033588647842407,14.982496322005623,0.17818665859434527,18.80272102355957,0.25934216380119324,0.343176931142807,0.08383476734161377,0.343176931142807,"39,75,512,494",0.16736294329166412,0.06339985132217407,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_118/eval_masks/fe_007_bear_grass_4_sculpture_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,dece_rf_flux,dece_rf_flux,,0.04704444482922554,0.04704444482922554,23.84905779466127,0.06420178608741106,,/cluster/users/grad/2025/25t8103/project/outputs/fe118_budget_metric_runs/fe_007_bear_grass_4_sculpture/dece_rf_flux/seed_10/result.png,18.86934471130371,fe_007_bear_grass_4_sculpture/dece_rf_flux/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear_grass.png,0.06200246885418892,A large brown bear walking through a grassy field.,19.725891538055254,0.10320611332155652,0.7203094100037181,0.7203094100037181,A large sculpture of a brown bear walking through a grassy field.,fe_007_bear_grass_4_sculpture
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9958513975143433,0.008785843849182129,0.003944100346416235,0.3944100346416235,0.3699378967285156,40.63283382481406,0.9957157969474792,0.9957157969474792,0.07871833443641663,0.9861315488815308,0.23829448223114014,0.17044247686862946,-0.06785200536251068,0.17044247686862946,True,0.6300621032714844,0.788482129573822,-0.06785200536251068,0.5396537780761719,,,1.3577628331760967,0.0,0.5396537780761719,8.482543632083808e-05,0.02056928165256977,0.02056928165256977,26.349165901034564,0.04814394840251348,3.2871859073638916,0.23829448223114014,0.17044247686862946,-0.06785200536251068,0.17044247686862946,"0,0,512,512",0.04374237358570099,0.004074811469763517,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_118/eval_masks/fe_010_beer_glass_1_cocktail_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,dece_rf_flux,dece_rf_flux,,0.008939641527831554,0.008939641527831554,40.20718019054124,0.009764297216271535,,/cluster/users/grad/2025/25t8103/project/outputs/fe118_budget_metric_runs/fe_010_beer_glass_1_cocktail/dece_rf_flux/seed_10/result.png,2.4210309982299805,fe_010_beer_glass_1_cocktail/dece_rf_flux/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/beer_glass.png,0.015215621329843998,A wine glass filled with beer.,28.878237181868677,0.03598223543897885,0.9699267506540011,0.9699267506540011,"A wine glass filled with a vibrant red cocktail, garnished with an orange wedge.",fe_010_beer_glass_1_cocktail
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.999811053276062,0.004742497578263283,0.010160429403185844,1.0160429403185844,0.8351860046386719,42.22868474233441,0.9892217516899109,0.9892217516899109,0.1723204404115677,0.9339888095855713,0.2476944923400879,0.26299479603767395,0.01530030369758606,0.26299479603767395,True,0.16481399536132812,0.9543178081512451,0.01530030369758606,0.11949539184570312,,,1.6602702094477515,0.0,0.11949539184570312,0.010981644054269752,0.1008405014872551,0.1008405014872551,15.084461159477456,0.17610713103158232,9.653100967407227,0.1760421246290207,0.20584753155708313,0.02980540692806244,0.20584753155708313,"143,263,512,512",0.04997241497039795,0.010557221248745918,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_118/eval_masks/fe_015_bikes_5_green_bicycle_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,dece_rf_flux,dece_rf_flux,,0.004731171298772097,0.004731171298772097,42.19795861610335,0.007764295739998103,,/cluster/users/grad/2025/25t8103/project/outputs/fe118_budget_metric_runs/fe_015_bikes_5_green_bicycle/dece_rf_flux/seed_10/result.png,5.814174652099609,fe_015_bikes_5_green_bicycle/dece_rf_flux/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bikes.png,0.016215795651078224,"A bicycle parked on the sidewalk in front of a red brick building. The bicycle is positioned close to the door of the building, making it easily accessible for the owner. The building has a red brick exterior, giving it a distinctive appearance.",24.24918799146416,0.061311310692431086,0.9816204858829313,0.9816204858829313,"A green bicycle parked on the sidewalk in front of a red brick building. The bicycle is positioned close to the door of the building, making it easily accessible for the owner. The building has a red brick exterior, giving it a distinctive appearance.",fe_015_bikes_5_green_bicycle
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9921674728393555,0.023158539086580276,0.038937389850616455,3.8937389850616455,0.7172088623046875,28.500823710022427,0.8992001414299011,0.8992001414299011,0.13486897945404053,0.9471937417984009,0.27053144574165344,0.3028929829597473,0.03236153721809387,0.3028929829597473,True,0.2827911376953125,0.7454565167427063,0.03236153721809387,0.2237396240234375,,,1.8107887244872722,0.0,0.2237396240234375,0.04078292300347814,0.1404167264699936,0.1404167264699936,12.296495691018663,0.24275893047565045,14.48816967010498,0.263639360666275,0.30205756425857544,0.038418203592300415,0.30205756425857544,"54,108,464,512",0.13848556578159332,0.05413104593753815,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_118/eval_masks/fe_024_bus_2_volkswagen_logo_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,dece_rf_flux,dece_rf_flux,,0.024273423478007317,0.024273423478007317,27.927979459646473,0.04014218674838614,,/cluster/users/grad/2025/25t8103/project/outputs/fe118_budget_metric_runs/fe_024_bus_2_volkswagen_logo/dece_rf_flux/seed_10/result.png,8.00102710723877,fe_024_bus_2_volkswagen_logo/dece_rf_flux/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bus.png,0.05025928094983101,"A yellow van parked in front of a house, outside a garage. The van is of a classic model. The house has a brown exterior, and there is a tree nearby. There is a spare tire hanged between the headlights of the van.",18.40545336865427,0.12015098390957199,0.817236138559176,0.817236138559176,"A yellow van parked in front of a house, outside a garage. The van is of a classic model. The house has a brown exterior, and there is a tree nearby. There is a big Volkswagen logo on the front of the van, between its headlights.",fe_024_bus_2_volkswagen_logo
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.999356746673584,0.008110545575618744,0.004905391950160265,0.4905391950160265,0.4603729248046875,39.532686739321385,0.9795835614204407,0.9795835614204407,0.09918797016143799,0.959222674369812,0.28738731145858765,0.3070269823074341,0.019639670848846436,0.3070269823074341,True,0.5396270751953125,0.8920227289199829,0.019639670848846436,0.45574188232421875,,,1.8956025872938174,0.0,0.45574188232421875,0.00981836444295639,0.030019348487257957,0.030019348487257957,23.275070249442336,0.06858773915537829,9.782883644104004,0.28738731145858765,0.3070269823074341,0.019639670848846436,0.3070269823074341,"0,0,512,512",0.04592433571815491,0.006551099941134453,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_118/eval_masks/fe_031_cake_1_berries_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,dece_rf_flux,dece_rf_flux,,0.008484527468681335,0.008484527468681335,39.00626927017421,0.011212089000523643,,/cluster/users/grad/2025/25t8103/project/outputs/fe118_budget_metric_runs/fe_031_cake_1_berries/dece_rf_flux/seed_10/result.png,5.160830497741699,fe_031_cake_1_berries/dece_rf_flux/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/cake.png,0.01829885132610798,"A three-layer cake with white frosting, placed on a wooden table. The cake is adorned with a variety of fruits. The cake is presented on a white plate.",26.551450636922034,0.047035684451763336,0.9396156936117669,0.9396156936117669,"A three-layer cake with white frosting, placed on a wooden table. The cake is adorned with a variety of berries. The cake is presented on a white plate.",fe_031_cake_1_berries
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.99921053647995,0.008074475452303886,0.007947210222482681,0.7947210222482681,0.4603729248046875,39.357239779573845,0.9792080521583557,0.9792080521583557,0.17501972615718842,0.9400110244750977,0.25774893164634705,0.2793493866920471,0.021600455045700073,0.2793493866920471,True,0.5396270751953125,0.8471426963806152,0.021600455045700073,0.45574188232421875,,,1.7774096140349431,0.0,0.45574188232421875,0.006202393906420022,0.05113371089100838,0.05113371089100838,19.003442497033387,0.11215738504632076,9.46402359008789,0.25774893164634705,0.2793493866920471,0.021600455045700073,0.2793493866920471,"0,0,512,512",0.08415867388248444,0.012837419286370277,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_118/eval_masks/fe_033_cake_3_wedding_cake_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,dece_rf_flux,dece_rf_flux,,0.008613154292106628,0.008613154292106628,38.47043190896801,0.01192554964159427,,/cluster/users/grad/2025/25t8103/project/outputs/fe118_budget_metric_runs/fe_033_cake_3_wedding_cake/dece_rf_flux/seed_10/result.png,5.324615955352783,fe_033_cake_3_wedding_cake/dece_rf_flux/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/cake.png,0.027991561219096184,"A three-layer cake with white frosting, placed on a wooden table. The cake is adorned with a variety of fruits. The cake is presented on a white plate.",22.358008599930027,0.07622537506955998,0.9131863842764606,0.9131863842764606,"A three-layer wedding cake with white frosting, placed on a wooden table. The cake is presented on a white plate.",fe_033_cake_3_wedding_cake
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9843506813049316,0.012866311706602573,0.03928101062774658,3.928101062774658,0.786224365234375,30.49893550285875,0.9676637649536133,0.9676637649536133,0.28619974851608276,0.8822726011276245,0.24202196300029755,0.25607073307037354,0.014048770070075989,0.25607073307037354,True,0.213775634765625,0.9199737906455994,0.014048770070075989,0.15712738037109375,,,1.460255853122851,0.0,0.15712738037109375,0.00033988832240835153,0.07792284339666367,0.07792284339666367,17.11014529791529,0.13947383262053775,10.552779197692871,0.23527605831623077,0.2739960551261902,0.03871999680995941,0.2739960551261902,"0,44,512,405",0.09920883178710938,0.05147000029683113,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_118/eval_masks/fe_046_cat_crown_1_black_top_hat_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,dece_rf_flux,dece_rf_flux,,0.015334882773458958,0.015334882773458958,27.548860911384715,0.04193309851604067,,/cluster/users/grad/2025/25t8103/project/outputs/fe118_budget_metric_runs/fe_046_cat_crown_1_black_top_hat/dece_rf_flux/seed_10/result.png,7.2266645431518555,fe_046_cat_crown_1_black_top_hat/dece_rf_flux/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/cat_crown.png,0.02516915462911129,"A gray cat sitting on a black cloth, wearing a crown. The crown is placed on the cat''s head.",23.430699942871414,0.0673697604102018,0.9219714106815358,0.9219714106815358,"A gray cat sitting on a black cloth, wearing a top hat. The top hat is placed on the cat''s head.",fe_046_cat_crown_1_black_top_hat
