family_label,method,method_display,n,complete_n,fixed_mask_n,local_clip_t_n,clip_t,clip_target_minus_source,clip_direction_similarity,local_clip_t,local_clip_t_full_prompt,local_clip_target_minus_source,clip_image_source_similarity,dino_source_similarity,bg_dino_source,lpips_full,lpips_outside,bg_lpips,source_l1,inside_l1,outside_l1,bg_l1,source_ssim_luma,bg_ssim_luma,eval_mask_area,dilated_edit_mask_area,bg_mask_area
T2_container_insertion,flux_wopreserve,flux_wopreserve,13,13,13,13,0.2685450865672185,0.02072390799339001,0.14606134880047578,0.2404256004553575,0.26604568843658155,0.019888697908474848,0.8212520159207858,0.6384963473448386,0.9078127168692075,0.44962534537682164,0.2525541364000394,0.2212759743516262,0.12217288693556419,0.13805876385707122,0.11183785647153854,0.10991136041971353,0.6022966804902896,0.6031229197978973,0.49385687021108776,0.5669212341308594,0.4330787658691406
T2_container_insertion,full_flux,full_flux,13,13,13,13,0.25726223565064943,0.0032483178835648755,0.16165646967979577,0.22184095703638518,0.25961348987542665,0.005817228784927955,0.9566682668832632,0.8772679613186762,0.9980526704054612,0.10218705810033359,0.017880918780485026,0.010911732786693253,0.0318469163030386,0.05203430039378313,0.012866988778114319,0.010907378907387074,0.9028356551798515,0.9673319458961487,0.49385687021108776,0.5669212341308594,0.4330787658691406
T2_container_insertion,full_sd3,full_sd3,13,13,13,13,0.26289792702748227,0.017125874757766724,0.2371483098428983,0.2306834115431859,0.2649500221014023,0.018518214042370137,0.9425865274209243,0.8916580631182744,0.9986422245319073,0.124853054777934,0.010641029140410515,0.008210016056322135,0.039809262523284324,0.0717143823321049,0.011368014849722385,0.010898911967300452,0.8642949891478533,0.9536594427548922,0.49385687021108776,0.5669212341308594,0.4330787658691406
T2_container_insertion,sd3_maskedgap,sd3_maskedgap,13,13,13,13,0.2601087666474856,0.004929100091640766,0.1118759262160613,0.22304156537239367,0.2621013212662477,0.006413770409730764,0.8721975088119507,0.8280911629016583,0.961223107117873,0.30020309411562407,0.12773492015325105,0.10834568223127952,0.06477188920745483,0.09185745653051597,0.0444468345779639,0.0420118562447337,0.7633867586528378,0.8233728225414569,0.49385687021108776,0.5669212341308594,0.4330787658691406
T2_container_insertion,sd3_wofeedback,sd3_wofeedback,13,13,13,13,0.2517926635650488,0.0017932928525484526,0.1691105835712873,0.2154104239665545,0.2531095892190933,0.003562618906681354,0.9580245201404278,0.9229364899488596,0.9876395142995394,0.08549690017333397,0.02524069671590741,0.020159562243721806,0.02879000770357939,0.05080583648612866,0.015087100927932905,0.013896519748064188,0.9007563162083942,0.9407319747484647,0.49385687021108776,0.5669212341308594,0.4330787658691406
T2_container_insertion,sd3_woopsupport,sd3_woopsupport,13,13,13,13,0.25282999873161316,0.0032775367681796732,0.18782409538443273,0.21675669459196237,0.25577786794075597,0.004716697793740492,0.9611838643367474,0.928843787083259,0.9947356948485742,0.07908178407412308,0.0210449299416863,0.016586447340579562,0.027797099919273302,0.04929905657011729,0.014364289048199471,0.013222328566301327,0.9023012582400897,0.9432584093167231,0.49385687021108776,0.5669212341308594,0.4330787658691406
T2_container_insertion,sd3_wopreserve,sd3_wopreserve,13,13,13,13,0.26159514716038335,0.005680956519567049,0.11609180744450825,0.22525111070046058,0.26414823761353123,0.007420505468661969,0.8745595950346726,0.817532466008113,0.9561107112811162,0.3046085387468338,0.1320773368844619,0.11245342372701718,0.06526326774977721,0.09306158469273494,0.044597951910243586,0.042143689468503,0.7599140146189994,0.8205151557922363,0.49385687021108776,0.5669212341308594,0.4330787658691406
T3_surface_decal,flux_maskedgap,flux_maskedgap,41,41,41,41,0.29335356739962976,0.05146778538459685,0.21056322857919263,0.2624438942932501,0.3005724654691975,0.05814936066546091,0.6328325882190611,0.4971606944028924,0.8031853204820214,0.5440796286594577,0.28733544678586287,0.268221002821697,0.1181564054838041,0.14382698804866978,0.09993903220790189,0.097795486904499,0.5832154868556932,0.6444476493975011,0.4373831400057165,0.4946651923947218,0.5053348076052782
T3_surface_decal,flux_wofeedback,flux_wofeedback,41,41,41,41,0.31106544086119026,0.06249146708628026,0.26223032512679334,0.24965510317465153,0.310585048867435,0.059413108520391514,0.7388699963325407,0.8333291549508165,0.9525056495899107,0.1801101693474665,0.0640693172420625,0.05817085366679083,0.04824994200068276,0.0979911146185747,0.024523139397454697,0.02308852190333532,0.837731833025963,0.9188707136526341,0.4373831400057165,0.4946651923947218,0.5053348076052782
T3_surface_decal,flux_woopsupport,flux_woopsupport,41,41,41,41,0.29203038062991166,0.055092391807858535,0.25729011548910197,0.24295759055672622,0.2967666358482547,0.05894922919389678,0.794058818642686,0.9109142982378239,0.9810494199031736,0.10027047773686851,0.020383421457287425,0.017254585831812243,0.03156069157327094,0.07582291915285878,0.014548332986944332,0.013843446527039859,0.89259433516745,0.9507553330281886,0.4373831400057165,0.4946651923947218,0.5053348076052782
T3_surface_decal,flux_wopreserve,flux_wopreserve,41,41,41,41,0.31387905594779225,0.06451345507691546,0.23327636961802478,0.2678815468055446,0.3152864157426648,0.07065367916735207,0.6299721147955918,0.5167921080095011,0.8144550236260019,0.5364625381260384,0.28307614993394875,0.26526623085232043,0.12500468060010816,0.1627753338799244,0.1035121252260557,0.1012989948617249,0.5892252826822453,0.6634979248046875,0.4373831400057165,0.4946651923947218,0.5053348076052782
T3_surface_decal,full_flux,full_flux,41,41,41,41,0.29814797567158213,0.0609540012551517,0.316698825304828,0.2557763431857272,0.3066962194151995,0.06822846066660998,0.8031013709742848,0.9401660372571248,0.994993458433849,0.08916897081383844,0.011274857163321363,0.007627112155271944,0.028020731968487183,0.05433207591314141,0.01046229392380976,0.010029107031253417,0.9043243719806489,0.9639552032075277,0.4373831400057165,0.4946651923947218,0.5053348076052782
T3_surface_decal,full_sd3,full_sd3,41,41,41,41,0.31656176796773583,0.08084834639619036,0.3048544608783431,0.23992505051740787,0.3137790168203959,0.07889195767844595,0.782763601803198,0.9029683848706688,0.9922839432227902,0.15409672769104563,0.01192092367592722,0.01141083669009698,0.052629608660936356,0.11536143474825998,0.012242068956810527,0.012250610172930287,0.8267926178286438,0.9469821496707637,0.4373831400057165,0.4946651923947218,0.5053348076052782
T3_surface_decal,sd3_maskedgap,sd3_maskedgap,41,41,41,41,0.3069715870589745,0.06196632799578876,0.2350972382488047,0.23437773381791463,0.29990537828061636,0.056637498300249986,0.7196837736339103,0.7141986939965225,0.9079860637827617,0.3332309359457435,0.1482211018333257,0.13640669051546422,0.06927069603669934,0.11205291466378584,0.04822059111987672,0.04855768952700423,0.731889499648412,0.7816669766495867,0.4373831400057165,0.4946651923947218,0.5053348076052782
T3_surface_decal,sd3_wofeedback,sd3_wofeedback,41,41,41,41,0.29933146187445014,0.05558937388222392,0.2782838426121488,0.2318516624409978,0.2999637882883956,0.05471352469630358,0.8258922361746067,0.9462251110774714,0.9826192536005159,0.08407320489925219,0.019261132819271398,0.017764178537351943,0.027925914380608534,0.062435756528341185,0.014460626228644354,0.014401860716866284,0.8969051768421342,0.9403792299875399,0.4373831400057165,0.4946651923947218,0.5053348076052782
T3_surface_decal,sd3_woopsupport,sd3_woopsupport,41,41,41,41,0.2973360779081903,0.05546587378513522,0.2861056162680431,0.23122077998591634,0.29772994212987947,0.055746408860857896,0.83148336846654,0.9495537804394234,0.9829015077614203,0.0803899242792551,0.018744096741301758,0.01738412430504246,0.02719609375770499,0.06042720100319967,0.0142492942466605,0.014213794921865551,0.8990334703603862,0.9410597027801886,0.4373831400057165,0.4946651923947218,0.5053348076052782
T3_surface_decal,sd3_wopreserve,sd3_wopreserve,41,41,41,41,0.3061133408691825,0.06674178199070256,0.2437892940077113,0.23823513672119234,0.3019526466363814,0.06384766029148567,0.7115705449406694,0.707827512083984,0.9114881623082045,0.3413565780331449,0.14746980606464716,0.13541609082632222,0.07051099864084547,0.11395089864367391,0.049103228625182696,0.04931313994272453,0.7273858377219515,0.7784074305034265,0.4373831400057165,0.4946651923947218,0.5053348076052782
T5_same_color_material,flux_maskedgap,flux_maskedgap,56,56,56,56,0.28919614292681217,0.049483333847352436,0.19705174652959354,0.23642495540635927,0.28889160603284836,0.05170905510229724,0.727765611239842,0.3164916783737551,0.8873808719217777,0.5494331089513642,0.3098503661208919,0.26899426330679227,0.13679075174565827,0.1499353160283395,0.1240393269274916,0.12304732795538646,0.518165464773999,0.5616267674735614,0.4888878549848284,0.5669323376246861,0.4330676623753139
T5_same_color_material,flux_wofeedback,flux_wofeedback,56,56,56,56,0.2941886615008116,0.049305040655391555,0.21135833014601044,0.24549055844545364,0.29470993099468096,0.051801321495856555,0.7746871582099369,0.42983886426580803,0.9635208238448415,0.31451782185052124,0.13581643779096858,0.11286230122537486,0.06962715388674821,0.09821047567363296,0.045740707511348386,0.04436542948574892,0.7438240683428542,0.8301950182233538,0.4888878549848284,0.5669323376246861,0.4330676623753139
T5_same_color_material,flux_woopsupport,flux_woopsupport,56,56,56,56,0.2811433305697782,0.03399148902722767,0.21814801783433982,0.23848735514496053,0.28050558135977816,0.03581620220627103,0.8475301819188255,0.6380121545600039,0.9882823782307761,0.1197671846353582,0.024739124038855413,0.01985260607917943,0.036372967230688245,0.05993489521954741,0.017889661739380763,0.017158407318804945,0.8727015606663713,0.9444597384759358,0.4888878549848284,0.5669323376246861,0.4330676623753139
T5_same_color_material,flux_wopreserve,flux_wopreserve,56,56,56,56,0.2943556691919054,0.05870258887963636,0.21149472870664404,0.24305073757256782,0.29476982701037613,0.05940693537039416,0.7188251944524902,0.3082899884986026,0.8723146862217358,0.5576373099216393,0.3083943056740931,0.2674473367099251,0.14509705134800502,0.16423351636954717,0.12776748263942345,0.12672420092193143,0.5100216067299841,0.5669204486267907,0.4888878549848284,0.5669323376246861,0.4330676623753139
T5_same_color_material,full_flux,full_flux,56,56,56,56,0.30440592526325155,0.0706209811781134,0.26342928116875036,0.25856298740421024,0.30287803736116203,0.07224264022495065,0.7635846329586846,0.37503847014158964,0.9966960315193448,0.22978652182168194,0.02041721347112408,0.01633682056334302,0.0658995990441846,0.11863273601712924,0.018379156918464496,0.01811087390108566,0.781275351641484,0.9438217058777809,0.4888878549848284,0.5669323376246861,0.4330676623753139
T5_same_color_material,full_sd3,full_sd3,56,56,56,56,0.310552572033235,0.06900792462485177,0.2607618394873238,0.2522273766142981,0.31090659382087843,0.07145284488797188,0.7793710050838334,0.48048623757702963,0.996292168540614,0.21176846318745188,0.019349983000470923,0.016051953029870804,0.058525478201253076,0.10141098642322634,0.01683556047334735,0.016574890352785587,0.7907869789576681,0.932315295296056,0.4888878549848284,0.5669323376246861,0.4330676623753139
T5_same_color_material,sd3_maskedgap,sd3_maskedgap,56,56,56,56,0.2865758599447353,0.03106058149465493,0.1704089919803664,0.2363561266767127,0.2880888895264694,0.03189584107271263,0.796294874378613,0.5706455672958067,0.9586088561585971,0.3586581830999681,0.15970537066459656,0.13411159974722459,0.059958597478855936,0.08116118949172753,0.04314425667481763,0.04284009591875864,0.7393089698344172,0.7920355349779129,0.4888878549848284,0.5669323376246861,0.4330676623753139
T5_same_color_material,sd3_wofeedback,sd3_wofeedback,56,56,56,56,0.27091630787721704,0.0037483572959899902,0.14645631701153303,0.21267336966203793,0.27197215972202166,0.0054324742938791,0.9029942506125995,0.7817419658281973,0.9930503304515567,0.10028382114666913,0.024157085961113416,0.019255569262895733,0.02918842082311,0.045825145240607004,0.017791535281243602,0.017158368485979736,0.8844614555652672,0.9267000683716365,0.4888878549848284,0.5669323376246861,0.4330676623753139
T5_same_color_material,sd3_woopsupport,sd3_woopsupport,56,56,56,56,0.2714840019387858,0.006955672587667193,0.157452665119698,0.21569412534258195,0.27221089441861424,0.008272025734186172,0.8982832676598004,0.7774947296295848,0.993242261665208,0.09539599848046366,0.023017710567468645,0.01824290452454339,0.028397304421689893,0.04438065586145967,0.01749742782807776,0.01683590841379815,0.8862101887442562,0.9277769763554845,0.4888878549848284,0.5669323376246861,0.4330676623753139
T5_same_color_material,sd3_wopreserve,sd3_wopreserve,56,56,56,56,0.29037927091121674,0.03847538733056614,0.18245968179378128,0.23894478380680084,0.2921410807009254,0.03873590300125735,0.7856233620217868,0.5602012327206987,0.9593160109860557,0.3571049908974341,0.1587365503822054,0.13346460235438176,0.06025254526840789,0.08143935688505215,0.04326429038441607,0.0429860337836934,0.7378227092023072,0.7911565953067371,0.4888878549848284,0.5669323376246861,0.4330676623753139
