avg_beta_t,avg_cos_anchor_region,avg_cos_base_anchor,avg_cos_base_region,avg_cos_rec_base,avg_cos_rec_edit_total,avg_edit_norm,avg_mask_area,avg_rec_energy,avg_rec_norm,bg_dilate_px,bg_dino_source,bg_l1,bg_lpips,bg_lpips_x100,bg_mask_area,bg_psnr,bg_ssim,bg_ssim_luma,clip_direction_similarity,clip_image_source_similarity,clip_source_score,clip_t,clip_target_minus_source,clip_target_score,complete,dilated_edit_mask_area,dino_source_similarity,edit_score,eval_mask_area,failure_flag,failure_note,fill_texture_ratio,final_mask_area,fixed_eval_mask_area,inside_blue_ratio,inside_l1,inside_mask_l1,inside_mask_psnr,inside_mask_rmse,inside_texture_energy,local_clip_prompt,local_clip_source_score,local_clip_t,local_clip_t_full_prompt,local_clip_target_minus_source,local_clip_target_score,local_crop_box,lpips_full,lpips_outside,mask_path,mask_source,max_beta_t,max_edit_norm,max_rec_energy,max_rec_norm,method,method_display,missing,outside_l1,outside_mask_l1,outside_mask_psnr,outside_mask_rmse,peak_gpu_memory_gb,result_image,ring_texture_energy,run,runtime_seconds,seed,source_image,source_l1,source_prompt,source_psnr,source_rmse,source_ssim,source_ssim_luma,target_prompt,task
1.0,0.9303441842397054,1.000000002483527,0.9303441767891248,-0.47867168486118317,-0.0014410709530541983,55.16568720340729,0.0498511902987957,0.019112178745369118,16.410365144411724,31,0.9719113111495972,0.05264854058623314,0.09566067159175873,9.566067159175873,0.9257056826636905,20.72016045308891,0.5452477931976318,0.5452477931976318,0.11266428232192993,0.9388043284416199,0.2571425139904022,0.2758007347583771,0.018658220767974854,0.2758007347583771,True,0.07429431733630952,0.8403672575950623,0.018658220767974854,0.03788829985119048,,,0.7209837834730196,0.0498511902987957,0.03788829985119048,0.7270635164160786,0.15981082618236542,0.15981082618236542,13.380521049580341,0.21427620571475092,8.15656566619873,a red apple inside a bowl,0.30490243434906006,0.26912832260131836,0.3351069688796997,0.03020453453063965,0.3351069688796997,"160,119,336,259",0.12015227973461151,0.10833437740802765,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,111.25521850585938,0.04978067800402641,31.730886459350586,support_v3_controller_rmsgap,DeCE-RF,,0.05386174097657204,0.05386174097657204,20.549019634545974,0.09387479859989571,13.382913589477539,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/support_v3_controller_rmsgap/seed_10/result.png,11.313105583190918,bowl_apple_inside/support_v3_controller_rmsgap/seed_10,45.281528966035694,10,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.057875972241163254,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",19.9062543118987,0.1010851324335192,0.5295704473850035,0.5295704473850035,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.927708255747954,1.0000000273187954,0.9277082706491152,-0.48090923950076103,-0.0006750710696602861,51.92300456762314,0.0498511902987957,0.019154126445452373,16.46789050102234,31,0.9737717509269714,0.05349430441856384,0.10206994414329529,10.206994414329529,0.9257056826636905,20.535837325136185,0.5433353781700134,0.5433353781700134,0.0897105485200882,0.9315102696418762,0.26189982891082764,0.2776239216327667,0.015724092721939087,0.2776239216327667,True,0.07429431733630952,0.8327906727790833,0.015724092721939087,0.03788829985119048,,,0.6614266164492772,0.0498511902987957,0.03788829985119048,0.7517643448910709,0.10531138628721237,0.10531138628721237,15.964461650004589,0.15913910728820788,7.435835361480713,a red apple inside a bowl,0.308477520942688,0.24889414012432098,0.32053565979003906,0.012058138847351074,0.32053565979003906,"160,119,336,259",0.12379484623670578,0.11395140737295151,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,96.04899597167969,0.050993435084819794,32.436363220214844,support_v3_controller_rmsgap,DeCE-RF,,0.05493916571140289,0.05493916571140289,20.326658660794475,0.09630904290228573,13.382582664489746,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/support_v3_controller_rmsgap/seed_11/result.png,11.242116928100586,bowl_apple_inside/support_v3_controller_rmsgap/seed_11,45.81530342402402,11,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.05684768408536911,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",20.050877322201238,0.09941596533372604,0.5363352490364897,0.5363352490364897,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.9272106736898422,0.9999999900658926,0.9272106736898422,-0.4808750165005525,-0.0006794828847584237,52.143897434075676,0.0498511902987957,0.01918607627643117,16.493574539820354,31,0.9731485843658447,0.05351846665143967,0.10201896727085114,10.201896727085114,0.9257056826636905,20.53103903483999,0.5432514548301697,0.5432514548301697,0.08871893584728241,0.9288783073425293,0.26113560795783997,0.27697139978408813,0.01583579182624817,0.27697139978408813,True,0.07429431733630952,0.8284686803817749,0.01583579182624817,0.03788829985119048,,,0.6520221702112509,0.0498511902987957,0.03788829985119048,0.7519177661859466,0.10517601668834686,0.10517601668834686,15.966787322731102,0.1590965030239398,7.300289630889893,a red apple inside a bowl,0.30561062693595886,0.24942050874233246,0.3175983130931854,0.011987686157226562,0.3175983130931854,"160,119,336,259",0.12386077642440796,0.11421707272529602,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,100.87434387207031,0.050993435084819794,32.436363220214844,support_v3_controller_rmsgap,DeCE-RF,,0.054982881993055344,0.054982881993055344,20.319264950804907,0.09639105917482979,13.382582664489746,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/support_v3_controller_rmsgap/seed_12/result.png,11.196382522583008,bowl_apple_inside/support_v3_controller_rmsgap/seed_12,45.3062344690552,12,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.056884605437517166,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",20.044426033657075,0.09948983218487079,0.5365234928406529,0.5365234928406529,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.929678479830424,0.9999999850988388,0.9296784847974777,0.1537150110428532,-0.0022880025450528287,55.86583902438482,0.0498511902987957,0.026296252365379285,6.970754673083623,31,0.9394141435623169,0.055157750844955444,0.189220130443573,18.9220130443573,0.9257056826636905,20.807491482390915,0.5241079330444336,0.5241079330444336,0.08047477155923843,0.9221276640892029,0.2693898677825928,0.2843978703022003,0.015008002519607544,0.2843978703022003,True,0.07429431733630952,0.8033895492553711,0.015008002519607544,0.03788829985119048,,,0.7133568209835667,0.0498511902987957,0.03788829985119048,0.7235348266339368,0.13687245547771454,0.13687245547771454,14.295637555614372,0.19284932460340262,7.165838718414307,a red apple inside a bowl,0.29880988597869873,0.25921928882598877,0.3094291388988495,0.010619252920150757,0.3094291388988495,"160,119,336,259",0.21811388432979584,0.20530860126018524,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,124.97184753417969,0.04978067800402641,11.975298881530762,support_v3_controller_rmsgap_ablate_legacy_conversion,support_v3_controller_rmsgap_ablate_legacy_conversion,,0.05647341534495354,0.05647341534495354,20.618013601251025,0.09313208373061188,13.255324363708496,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/support_v3_controller_rmsgap_ablate_legacy_conversion/seed_10/result.png,10.04523754119873,bowl_apple_inside/support_v3_controller_rmsgap_ablate_legacy_conversion/seed_10,31.726917321968358,10,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.05951959267258644,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",20.108147089572892,0.09876262978627443,0.5146225090824489,0.5146225090824489,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.9273003563284874,1.0000000198682149,0.9273003737131754,0.15910551231354475,-0.0009566271219227929,53.77907592058182,0.0498511902987957,0.026269094116287306,6.966918061176936,31,0.9476515054702759,0.0554889552295208,0.19038204848766327,19.038204848766327,0.9257056826636905,20.742050804008404,0.521868109703064,0.521868109703064,0.09124153852462769,0.9221435189247131,0.28242912888526917,0.29965031147003174,0.017221182584762573,0.29965031147003174,True,0.07429431733630952,0.7997257113456726,0.017221182584762573,0.03788829985119048,,,0.721367962423745,0.0498511902987957,0.03788829985119048,0.7517643448910709,0.10735759884119034,0.10735759884119034,15.913003327993033,0.1600847026298322,7.400283336639404,a red apple inside a bowl,0.31284916400909424,0.24502362310886383,0.32534533739089966,0.01249617338180542,0.32534533739089966,"160,119,336,259",0.21353742480278015,0.2045082151889801,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,122.26242065429688,0.050993435084819794,12.141336441040039,support_v3_controller_rmsgap_ablate_legacy_conversion,support_v3_controller_rmsgap_ablate_legacy_conversion,,0.05685768648982048,0.05685768648982048,20.538934423601994,0.09398386019679096,13.255324363708496,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/support_v3_controller_rmsgap_ablate_legacy_conversion/seed_11/result.png,10.25868034362793,bowl_apple_inside/support_v3_controller_rmsgap_ablate_legacy_conversion/seed_11,32.47200019401498,11,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.0587710477411747,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",20.236834677210688,0.09731017781392015,0.5156973658663823,0.5156973658663823,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.9268319656451544,1.0000000149011612,0.926831915974617,0.1596172625819842,-0.0010305358221861145,53.89490530888239,0.0498511902987957,0.026262110894701134,6.969402303298314,31,0.9478734731674194,0.05547226592898369,0.19052733480930328,19.05273348093033,0.9257056826636905,20.747588719641207,0.5220383405685425,0.5220383405685425,0.09222126007080078,0.9214929342269897,0.28186723589897156,0.29935240745544434,0.01748517155647278,0.29935240745544434,True,0.07429431733630952,0.7995986938476562,0.01748517155647278,0.03788829985119048,,,0.7120288932144788,0.0498511902987957,0.03788829985119048,0.7525314513654495,0.10531138628721237,0.10531138628721237,16.065020062712083,0.15730734343331548,7.307379722595215,a red apple inside a bowl,0.3111330568790436,0.23997479677200317,0.3236715793609619,0.012538522481918335,0.3236715793609619,"160,119,336,259",0.2137683779001236,0.2045104205608368,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,131.70497131347656,0.050993435084819794,12.141336441040039,support_v3_controller_rmsgap_ablate_legacy_conversion,support_v3_controller_rmsgap_ablate_legacy_conversion,,0.056812167167663574,0.056812167167663574,20.549464860425182,0.0938699868396369,13.255324363708496,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/support_v3_controller_rmsgap_ablate_legacy_conversion/seed_12/result.png,10.262757301330566,bowl_apple_inside/support_v3_controller_rmsgap_ablate_legacy_conversion/seed_12,31.43951257201843,12,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.05864971876144409,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",20.261662840649464,0.09703241890435109,0.5158540611871809,0.5158540611871809,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.930570642153422,1.0000000149011612,0.9305706471204758,-0.4785992180307706,-0.0014380297119108338,54.897230903307594,0.0498511902987957,0.01910165196750313,16.405480941136677,31,0.9719280004501343,0.052660055458545685,0.09576553106307983,9.576553106307983,0.9257056826636905,20.718393404279833,0.5452173352241516,0.5452173352241516,0.11860528588294983,0.9387043118476868,0.25901252031326294,0.2787553071975708,0.01974278688430786,0.2787553071975708,True,0.07429431733630952,0.8399733901023865,0.01974278688430786,0.03788829985119048,,,0.717299018796913,0.0498511902987957,0.03788829985119048,0.725682724762197,0.15942859649658203,0.15942859649658203,13.383643800662641,0.2141991829787317,8.154430389404297,a red apple inside a bowl,0.2994263470172882,0.2662867307662964,0.3310692012310028,0.0316428542137146,0.3310692012310028,"160,119,336,259",0.12047665566205978,0.10856097936630249,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,110.95147705078125,0.04978067800402641,31.730886459350586,support_v3_controller_rmsgap_ablate_rf_diff_editfield,support_v3_controller_rmsgap_ablate_rf_diff_editfield,,0.053895339369773865,0.053895339369773865,20.543468243264655,0.09393481574630119,12.222283840179443,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/support_v3_controller_rmsgap_ablate_rf_diff_editfield/seed_10/result.png,11.368244171142578,bowl_apple_inside/support_v3_controller_rmsgap_ablate_rf_diff_editfield/seed_10,21.174093557987362,10,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.05789381265640259,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",19.902178769020356,0.10113257414376058,0.5296165780618189,0.5296165780618189,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.9270029266675314,0.9999999950329462,0.9270029266675314,-0.48052318145831424,-0.0007157155814638827,52.17072455088297,0.0498511902987957,0.01919250425513989,16.503020604451496,31,0.9730294942855835,0.053522709757089615,0.10194175690412521,10.194175690412521,0.9257056826636905,20.530141430492645,0.5429679155349731,0.5429679155349731,0.090595543384552,0.930885374546051,0.2623234987258911,0.27827975153923035,0.015956252813339233,0.27827975153923035,True,0.07429431733630952,0.8332657814025879,0.015956252813339233,0.03788829985119048,,,0.6290873826491705,0.0498511902987957,0.03788829985119048,0.7519177661859466,0.10680629312992096,0.10680629312992096,15.924696452853006,0.15986933827795485,7.038945198059082,a red apple inside a bowl,0.31042563915252686,0.25363948941230774,0.32266736030578613,0.012241721153259277,0.32266736030578613,"160,119,336,259",0.12362923473119736,0.11421647667884827,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,116.35149383544922,0.050993435084819794,32.436363220214844,support_v3_controller_rmsgap_ablate_rf_diff_editfield,support_v3_controller_rmsgap_ablate_rf_diff_editfield,,0.055021289736032486,0.055021289736032486,20.31273002266467,0.0964636073754449,12.222283840179443,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/support_v3_controller_rmsgap_ablate_rf_diff_editfield/seed_11/result.png,11.18913745880127,bowl_apple_inside/support_v3_controller_rmsgap_ablate_rf_diff_editfield/seed_11,20.91951448598411,11,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.056983329355716705,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",20.034433532263968,0.099604354058673,0.5357256120500897,0.5357256120500897,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.9270029266675314,0.9999999950329462,0.9270029266675314,-0.48052318145831424,-0.0007157155814638827,52.17072455088297,0.0498511902987957,0.01919250425513989,16.503020604451496,31,0.9730294942855835,0.053522709757089615,0.10194175690412521,10.194175690412521,0.9257056826636905,20.530141430492645,0.5429679155349731,0.5429679155349731,0.090595543384552,0.930885374546051,0.2623234987258911,0.27827975153923035,0.015956252813339233,0.27827975153923035,True,0.07429431733630952,0.8332657814025879,0.015956252813339233,0.03788829985119048,,,0.6290873826491705,0.0498511902987957,0.03788829985119048,0.7519177661859466,0.10680629312992096,0.10680629312992096,15.924696452853006,0.15986933827795485,7.038945198059082,a red apple inside a bowl,0.31042563915252686,0.25363948941230774,0.32266736030578613,0.012241721153259277,0.32266736030578613,"160,119,336,259",0.12362923473119736,0.11421647667884827,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,116.35149383544922,0.050993435084819794,32.436363220214844,support_v3_controller_rmsgap_ablate_rf_diff_editfield,support_v3_controller_rmsgap_ablate_rf_diff_editfield,,0.055021289736032486,0.055021289736032486,20.31273002266467,0.0964636073754449,12.222283840179443,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/support_v3_controller_rmsgap_ablate_rf_diff_editfield/seed_12/result.png,11.18913745880127,bowl_apple_inside/support_v3_controller_rmsgap_ablate_rf_diff_editfield/seed_12,20.868811166961677,12,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.056983329355716705,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",20.034433532263968,0.099604354058673,0.5357256120500897,0.5357256120500897,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.9351664905746778,1.0000000298023224,0.9351665452122688,-0.4588835686445236,8.226735038382078e-05,25.58036031325658,0.0349702388048172,0.020744676590159845,17.404747645060223,31,0.9805138111114502,0.058112721890211105,0.12455105781555176,12.455105781555176,0.9257056826636905,19.702588314455397,0.5363965630531311,0.5363965630531311,-0.0355382114648819,0.9769634008407593,0.2570562958717346,0.2518395781517029,-0.005216717720031738,0.2518395781517029,True,0.07429431733630952,0.9512492418289185,-0.005216717720031738,0.03788829985119048,,,0.3834073545317446,0.0349702388048172,0.03788829985119048,0.9687020558453513,0.023679424077272415,0.023679424077272415,27.645060782477096,0.04147123425230319,3.722426176071167,a red apple inside a bowl,0.32558199763298035,0.18575972318649292,0.3064141869544983,-0.019167810678482056,0.3064141869544983,"160,119,336,259",0.127221018075943,0.12633496522903442,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,54.88670349121094,0.056866224855184555,35.154144287109375,support_v3_controller_rmsgap_ablate_support_attn_clean,support_v3_controller_rmsgap_ablate_support_attn_clean,,0.05791529268026352,0.05791529268026352,19.725151129913716,0.10321491125783361,13.255304336547852,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/support_v3_controller_rmsgap_ablate_support_attn_clean/seed_10/result.png,9.708802223205566,bowl_apple_inside/support_v3_controller_rmsgap_ablate_support_attn_clean/seed_10,32.4843497260008,10,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.05661815032362938,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",19.865373127368347,0.10156202316172241,0.5471519759480209,0.5471519759480209,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
