avg_beta_t,avg_cos_anchor_region,avg_cos_base_anchor,avg_cos_base_region,avg_cos_rec_base,avg_cos_rec_edit_total,avg_edit_norm,avg_mask_area,avg_rec_energy,avg_rec_norm,bg_dilate_px,bg_dino_source,bg_l1,bg_lpips,bg_lpips_x100,bg_mask_area,bg_psnr,bg_ssim,bg_ssim_luma,clip_direction_similarity,clip_image_source_similarity,clip_source_score,clip_t,clip_target_minus_source,clip_target_score,complete,dilated_edit_mask_area,dino_source_similarity,edit_score,eval_mask_area,failure_flag,failure_note,family,family_label,fill_texture_ratio,final_mask_area,fixed_eval_mask_area,flowedit_idx,inside_blue_ratio,inside_l1,inside_mask_l1,inside_mask_psnr,inside_mask_rmse,inside_texture_energy,local_clip_prompt,local_clip_source_score,local_clip_t,local_clip_t_full_prompt,local_clip_target_minus_source,local_clip_target_score,local_crop_box,lpips_full,lpips_outside,mask_path,mask_source,max_beta_t,max_edit_norm,max_rec_energy,max_rec_norm,method,method_display,missing,outside_l1,outside_mask_l1,outside_mask_psnr,outside_mask_rmse,peak_gpu_memory_gb,result_image,ring_texture_energy,run,runtime_seconds,seed,source_image,source_l1,source_prompt,source_psnr,source_rmse,source_ssim,source_ssim_luma,target_prompt,task
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9945437908172607,0.06144439056515694,0.06963638961315155,6.963638961315155,0.37699127197265625,21.34859915510518,0.7046014666557312,0.7046014666557312,0.26144373416900635,0.8777852058410645,0.28929007053375244,0.337441623210907,0.04815155267715454,0.337441623210907,True,0.6230087280273438,0.7747023701667786,0.04815155267715454,0.5634307861328125,,,F5,T5_same_color_material,0.9131547233086015,0.0,0.5634307861328125,3,0.01098849018280298,0.0794776976108551,0.0794776976108551,19.157264350956375,0.11018862975504785,17.951160430908203,a sculpture of a bear,0.28929007053375244,0.2590036690235138,0.337441623210907,0.04815155267715454,0.337441623210907,"0,0,512,512",0.22405166923999786,0.08160235732793808,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/eval_masks/fe_003_bear_4_sculpture_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,fireflow_g070,fireflow_g070,,0.06203625351190567,0.06203625351190567,21.32563533981756,0.0858456380752436,,/cluster/users/grad/2025/25t8103/project/outputs/pareto_metric_runs_20260701/fe_003_bear_4_sculpture/fireflow_g070/seed_10/result.png,19.65839958190918,fe_003_bear_4_sculpture/fireflow_g070/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear.png,0.07186325639486313,"A large brown bear walking through a stream of water. The stream appears to be shallow, as the bear is able to walk through it without any difficulty.",19.974797737810373,0.1002905731137921,0.6625411807421707,0.6625411807421707,"A large sculpture of a brown bear walking through a stream of water. The stream appears to be shallow, as the sculpture of the bear is able to walk through it without any difficulty.",fe_003_bear_4_sculpture
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9920428991317749,0.0720384269952774,0.10253649950027466,10.253649950027466,0.37699127197265625,19.844556689156413,0.6465791463851929,0.6465791463851929,0.275077223777771,0.883774995803833,0.28614264726638794,0.33501285314559937,0.048870205879211426,0.33501285314559937,True,0.6230087280273438,0.7564574480056763,0.048870205879211426,0.5634307861328125,,,F5,T5_same_color_material,0.9272658591739458,0.0,0.5634307861328125,3,0.024922139471902506,0.08562038838863373,0.08562038838863373,18.422473140378326,0.11991578173611862,17.15499496459961,a sculpture of a bear,0.28614264726638794,0.26500582695007324,0.33501285314559937,0.048870205879211426,0.33501285314559937,"0,0,512,512",0.2720014452934265,0.11921007931232452,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/eval_masks/fe_003_bear_4_sculpture_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,fireflow_g085,fireflow_g085,,0.07140139490365982,0.07140139490365982,19.956934204924572,0.10049704447683679,,/cluster/users/grad/2025/25t8103/project/outputs/pareto_metric_runs_20260701/fe_003_bear_4_sculpture/fireflow_g085/seed_10/result.png,18.500621795654297,fe_003_bear_4_sculpture/fireflow_g085/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear.png,0.07941281050443649,"A large brown bear walking through a stream of water. The stream appears to be shallow, as the bear is able to walk through it without any difficulty.",19.027003127090452,0.1118535683858297,0.6256646356003782,0.6256646356003782,"A large sculpture of a brown bear walking through a stream of water. The stream appears to be shallow, as the sculpture of the bear is able to walk through it without any difficulty.",fe_003_bear_4_sculpture
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9893571138381958,0.07527000457048416,0.11504124104976654,11.504124104976654,0.37699127197265625,19.58527644256968,0.6175005435943604,0.6175005435943604,0.25070446729660034,0.7819446325302124,0.2857496440410614,0.3528911769390106,0.06714153289794922,0.3528911769390106,True,0.6230087280273438,0.674342155456543,0.06714153289794922,0.5634307861328125,,,F5,T5_same_color_material,0.9285936086946921,0.0,0.5634307861328125,3,0.024353419092755586,0.10082924365997314,0.10082924365997314,17.05828990881169,0.14030899198518018,16.923154830932617,a sculpture of a bear,0.2857496440410614,0.26694023609161377,0.3528911769390106,0.06714153289794922,0.3528911769390106,"0,0,512,512",0.3395894169807434,0.13767650723457336,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/eval_masks/fe_003_bear_4_sculpture_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,fireflow_g100,fireflow_g100,,0.07521316409111023,0.07521316409111023,19.640568642528823,0.104224919382475,,/cluster/users/grad/2025/25t8103/project/outputs/pareto_metric_runs_20260701/fe_003_bear_4_sculpture/fireflow_g100/seed_10/result.png,18.22450065612793,fe_003_bear_4_sculpture/fireflow_g100/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear.png,0.08964604884386063,"A large brown bear walking through a stream of water. The stream appears to be shallow, as the bear is able to walk through it without any difficulty.",18.003977634972312,0.12583490287699786,0.5864114521931002,0.5864114521931002,"A large sculpture of a brown bear walking through a stream of water. The stream appears to be shallow, as the sculpture of the bear is able to walk through it without any difficulty.",fe_003_bear_4_sculpture
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9905000329017639,0.08054441213607788,0.1416374295949936,14.16374295949936,0.37699127197265625,18.99826918230841,0.6020795702934265,0.6020795702934265,0.24499928951263428,0.7700237035751343,0.26870739459991455,0.33558669686317444,0.06687930226325989,0.33558669686317444,True,0.6230087280273438,0.738436222076416,0.06687930226325989,0.5634307861328125,,,F5,T5_same_color_material,1.0596169834648728,0.0,0.5634307861328125,3,0.033148273527420447,0.11548380553722382,0.11548380553722382,16.040024046275605,0.15776069021993627,16.96772003173828,a sculpture of a bear,0.26870739459991455,0.26002737879753113,0.33558669686317444,0.06687930226325989,0.33558669686317444,"0,0,512,512",0.4498988091945648,0.17036020755767822,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/eval_masks/fe_003_bear_4_sculpture_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,fireflow_g115,fireflow_g115,,0.08079294860363007,0.08079294860363007,19.017993490696124,0.11196965123563664,,/cluster/users/grad/2025/25t8103/project/outputs/pareto_metric_runs_20260701/fe_003_bear_4_sculpture/fireflow_g115/seed_10/result.png,16.01306915283203,fe_003_bear_4_sculpture/fireflow_g115/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear.png,0.10033884644508362,"A large brown bear walking through a stream of water. The stream appears to be shallow, as the bear is able to walk through it without any difficulty.",17.10048438432254,0.13962904922236846,0.5312314873402062,0.5312314873402062,"A large sculpture of a brown bear walking through a stream of water. The stream appears to be shallow, as the sculpture of the bear is able to walk through it without any difficulty.",fe_003_bear_4_sculpture
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9973028302192688,0.05473942309617996,0.055167704820632935,5.5167704820632935,0.4065704345703125,21.86928609404438,0.8708127737045288,0.8708127737045288,0.25681057572364807,0.9131190776824951,0.2712031900882721,0.30770865082740784,0.03650546073913574,0.30770865082740784,True,0.5934295654296875,0.779622495174408,0.03650546073913574,0.5634021759033203,,,F5,T5_same_color_material,0.9623219661458449,0.0,0.5634021759033203,3,0.0073480373072430894,0.09782292693853378,0.09782292693853378,17.13910359993745,0.13900960843277796,16.618276596069336,a sculpture of a bear,0.2712031900882721,0.2447124719619751,0.30770865082740784,0.03650546073913574,0.30770865082740784,"0,0,1024,1024",0.22578246891498566,0.06005193293094635,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/eval_masks/fe_003_bear_4_sculpture_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,flowedit_flux_g070,flowedit_flux_g070,,0.05482463538646698,0.05482463538646698,21.87672014268845,0.08056826155867142,,/cluster/users/grad/2025/25t8103/project/outputs/pareto_metric_runs_20260701/fe_003_bear_4_sculpture/flowedit_flux_g070/seed_10/result.png,17.268936157226562,fe_003_bear_4_sculpture/flowedit_flux_g070/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear.png,0.07904999703168869,"A large brown bear walking through a stream of water. The stream appears to be shallow, as the bear is able to walk through it without any difficulty.",18.626122478806383,0.11713694038081375,0.7767638519554387,0.7767638519554387,"A large sculpture of a brown bear walking through a stream of water. The stream appears to be shallow, as the sculpture of the bear is able to walk through it without any difficulty.",fe_003_bear_4_sculpture
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9962800741195679,0.0637325868010521,0.06868691742420197,6.8686917424201965,0.4065704345703125,20.716659512421604,0.841913104057312,0.841913104057312,0.2648494243621826,0.8584560751914978,0.26780423521995544,0.3220153748989105,0.05421113967895508,0.3220153748989105,True,0.5934295654296875,0.7123918533325195,0.05421113967895508,0.5634021759033203,,,F5,T5_same_color_material,0.9808745413299841,0.0,0.5634021759033203,3,0.013580581275284798,0.11321061849594116,0.11321061849594116,15.930799840166284,0.1597570410010322,16.333450317382812,a sculpture of a bear,0.26780423521995544,0.255999892950058,0.3220153748989105,0.05421113967895508,0.3220153748989105,"0,0,1024,1024",0.26222145557403564,0.07520711421966553,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/eval_masks/fe_003_bear_4_sculpture_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,flowedit_flux_g085,flowedit_flux_g085,,0.06344196200370789,0.06344196200370789,20.7556421877797,0.0916680283969102,,/cluster/users/grad/2025/25t8103/project/outputs/pareto_metric_runs_20260701/fe_003_bear_4_sculpture/flowedit_flux_g085/seed_10/result.png,16.651926040649414,fe_003_bear_4_sculpture/flowedit_flux_g085/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear.png,0.09148169308900833,"A large brown bear walking through a stream of water. The stream appears to be shallow, as the bear is able to walk through it without any difficulty.",17.435692243377662,0.13434310689853413,0.7373003257472222,0.7373003257472222,"A large sculpture of a brown bear walking through a stream of water. The stream appears to be shallow, as the sculpture of the bear is able to walk through it without any difficulty.",fe_003_bear_4_sculpture
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9853737950325012,0.07751331478357315,0.1016969382762909,10.16969382762909,0.4065704345703125,18.97723908726977,0.7756202220916748,0.7756202220916748,0.264269083738327,0.8154315948486328,0.2886705696582794,0.3519323170185089,0.06326174736022949,0.3519323170185089,True,0.5934295654296875,0.6995382308959961,0.06326174736022949,0.5634021759033203,,,F5,T5_same_color_material,1.1588284752501312,0.0,0.5634021759033203,3,0.043979890651184045,0.15559932589530945,0.15559932589530945,13.595926667213678,0.20902761564604033,17.967966079711914,a sculpture of a bear,0.2886705696582794,0.27958613634109497,0.3519323170185089,0.06326174736022949,0.3519323170185089,"0,0,1024,1024",0.36981964111328125,0.11316489428281784,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/eval_masks/fe_003_bear_4_sculpture_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,flowedit_flux_g100,flowedit_flux_g100,,0.07911395281553268,0.07911395281553268,18.740031192891998,0.11561080903526148,,/cluster/users/grad/2025/25t8103/project/outputs/pareto_metric_runs_20260701/fe_003_bear_4_sculpture/flowedit_flux_g100/seed_10/result.png,15.505285263061523,fe_003_bear_4_sculpture/flowedit_flux_g100/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear.png,0.12220600247383118,"A large brown bear walking through a stream of water. The stream appears to be shallow, as the bear is able to walk through it without any difficulty.",15.16384312025042,0.1745049875046707,0.627498006122062,0.627498006122062,"A large sculpture of a brown bear walking through a stream of water. The stream appears to be shallow, as the sculpture of the bear is able to walk through it without any difficulty.",fe_003_bear_4_sculpture
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9945341348648071,0.08322860300540924,0.08887812495231628,8.887812495231628,0.4065704345703125,18.420611215119024,0.7893970012664795,0.7893970012664795,0.2746548652648926,0.8021501898765564,0.2682988941669464,0.33832231163978577,0.07002341747283936,0.33832231163978577,True,0.5934295654296875,0.6872149705886841,0.07002341747283936,0.5634021759033203,,,F5,T5_same_color_material,0.9562845948658384,0.0,0.5634021759033203,3,0.08064898352996937,0.1289375275373459,0.1289375275373459,14.875005580649228,0.18040547809934585,17.210981369018555,a sculpture of a bear,0.2682988941669464,0.27320486307144165,0.33832231163978577,0.07002341747283936,0.33832231163978577,"0,0,1024,1024",0.30352485179901123,0.09611718356609344,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/eval_masks/fe_003_bear_4_sculpture_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,flowedit_flux_g115,flowedit_flux_g115,,0.08224879205226898,0.08224879205226898,18.515444173408106,0.11863908575891469,,/cluster/users/grad/2025/25t8103/project/outputs/pareto_metric_runs_20260701/fe_003_bear_4_sculpture/flowedit_flux_g115/seed_10/result.png,17.997760772705078,fe_003_bear_4_sculpture/flowedit_flux_g115/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear.png,0.10855337977409363,"A large brown bear walking through a stream of water. The stream appears to be shallow, as the bear is able to walk through it without any difficulty.",16.111570274434843,0.15646654263579896,0.6963520894371922,0.6963520894371922,"A large sculpture of a brown bear walking through a stream of water. The stream appears to be shallow, as the sculpture of the bear is able to walk through it without any difficulty.",fe_003_bear_4_sculpture
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.998934268951416,0.03293728828430176,0.03532402217388153,3.532402217388153,0.4065704345703125,26.60690124446854,0.8998758792877197,0.8998758792877197,0.2850426137447357,0.8368729948997498,0.25931134819984436,0.32459166646003723,0.06528031826019287,0.32459166646003723,True,0.5934295654296875,0.6336606740951538,0.06528031826019287,0.5634021759033203,,,F5,T5_same_color_material,0.9439772685406919,0.0,0.5634021759033203,3,0.0073091050662694446,0.08566214144229889,0.08566214144229889,17.632421445776853,0.1313345310502799,15.247690200805664,a sculpture of a bear,0.25931134819984436,0.26004475355148315,0.32459166646003723,0.06528031826019287,0.32459166646003723,"0,0,1024,1024",0.2075754553079605,0.0388304740190506,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/eval_masks/fe_003_bear_4_sculpture_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,flowedit_sd3_g070,flowedit_sd3_g070,,0.03403965383768082,0.03403965383768082,26.22121187808024,0.04885841860413071,,/cluster/users/grad/2025/25t8103/project/outputs/pareto_metric_runs_20260701/fe_003_bear_4_sculpture/flowedit_sd3_g070/seed_10/result.png,16.152603149414062,fe_003_bear_4_sculpture/flowedit_sd3_g070/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear.png,0.06312388926744461,"A large brown bear walking through a stream of water. The stream appears to be shallow, as the bear is able to walk through it without any difficulty.",19.681791968128554,0.10373143875309228,0.7833074654989585,0.7833074654989585,"A large sculpture of a brown bear walking through a stream of water. The stream appears to be shallow, as the sculpture of the bear is able to walk through it without any difficulty.",fe_003_bear_4_sculpture
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9983705878257751,0.03849733620882034,0.04522767290472984,4.522767290472984,0.4065704345703125,25.309470007126187,0.8831704258918762,0.8831704258918762,0.29418280720710754,0.7882443070411682,0.25978612899780273,0.3401865065097809,0.08040037751197815,0.3401865065097809,True,0.5934295654296875,0.5894487500190735,0.08040037751197815,0.5634021759033203,,,F5,T5_same_color_material,0.9735494516294663,0.0,0.5634021759033203,3,0.013076154848756707,0.10000255703926086,0.10000255703926086,16.360620838529737,0.15204388499316485,15.832905769348145,a sculpture of a bear,0.25978612899780273,0.265167236328125,0.3401865065097809,0.08040037751197815,0.3401865065097809,"0,0,1024,1024",0.24900206923484802,0.04911499843001366,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/eval_masks/fe_003_bear_4_sculpture_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,flowedit_sd3_g085,flowedit_sd3_g085,,0.0397365465760231,0.0397365465760231,24.917103484713444,0.05677338981377072,,/cluster/users/grad/2025/25t8103/project/outputs/pareto_metric_runs_20260701/fe_003_bear_4_sculpture/flowedit_sd3_g085/seed_10/result.png,16.263072967529297,fe_003_bear_4_sculpture/flowedit_sd3_g085/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear.png,0.07369054853916168,"A large brown bear walking through a stream of water. The stream appears to be shallow, as the bear is able to walk through it without any difficulty.",18.406852789327786,0.12013162743216542,0.7480371400633757,0.7480371400633757,"A large sculpture of a brown bear walking through a stream of water. The stream appears to be shallow, as the sculpture of the bear is able to walk through it without any difficulty.",fe_003_bear_4_sculpture
