avg_beta_t,avg_cos_anchor_region,avg_cos_base_anchor,avg_cos_base_region,avg_cos_rec_base,avg_cos_rec_edit_total,avg_edit_norm,avg_mask_area,avg_rec_energy,avg_rec_norm,clip_direction_similarity,clip_image_source_similarity,clip_source_score,clip_target_minus_source,clip_target_score,complete,dino_source_similarity,edit_score,eval_mask_area,failure_flag,failure_note,fill_texture_ratio,final_mask_area,fixed_eval_mask_area,inside_blue_ratio,inside_mask_l1,inside_mask_psnr,inside_mask_rmse,inside_texture_energy,local_clip_source_score,local_clip_target_minus_source,local_clip_target_score,local_crop_box,mask_path,mask_source,max_beta_t,max_edit_norm,max_rec_energy,max_rec_norm,method,method_display,missing,outside_mask_l1,outside_mask_psnr,outside_mask_rmse,peak_gpu_memory_gb,result_image,ring_texture_energy,run,runtime_seconds,seed,source_image,source_l1,source_prompt,source_psnr,source_rmse,source_ssim,source_ssim_luma,target_prompt,task
1.0,0.9285701091090838,1.0000000173846881,0.9285701314608256,-0.4329734494288762,-0.0015977260809449945,49.258020877838135,0.0855654776096344,0.019017360755242407,12.870605866114298,0.08474502712488174,0.9309780597686768,0.2802489399909973,0.014924228191375732,0.29517316818237305,True,0.832621693611145,0.014924228191375732,0.03788829985119048,,,0.7775261666038323,0.0855654776096344,0.03788829985119048,0.7563669837373428,0.13426990807056427,14.883551202288615,0.18022807326459375,9.027748107910156,0.31286805868148804,0.005894601345062256,0.3187626600265503,"160,119,336,259",/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,91.82304382324219,0.045146506279706955,20.21308135986328,adaptive_full_generic_support,Generic support control,,0.05569585785269737,20.267431722618994,0.0969679945625263,13.549590110778809,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/adaptive_full_generic_support/seed_10/result.png,11.610860824584961,bowl_apple_inside/adaptive_full_generic_support/seed_10,23.98635177896358,10,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.058672890067100525,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",19.881239510321016,0.10137667069516583,0.5288980945390812,0.5288980945390812,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.9307522922754288,1.0000000074505806,0.9307523046930631,-0.4240238269170125,-0.0029839745936139175,59.002661307652794,0.0855654776096344,0.02004178909313244,13.344950914382935,0.08057259023189545,0.9138650894165039,0.25437667965888977,0.015690892934799194,0.27006757259368896,True,0.8155215382575989,0.015690892934799194,0.03788829985119048,,,0.5919394230662863,0.0855654776096344,0.03788829985119048,0.8818656029456888,0.1019309014081955,17.623367335648478,0.13147150461735416,4.5927839279174805,0.288850873708725,0.01922103762626648,0.30807191133499146,"160,119,336,259",/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,152.7974853515625,0.04570322483778,20.396018981933594,adaptive_full_generic_support,Generic support control,,0.06406034529209137,18.964238971339384,0.11266474846518058,13.38190746307373,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/adaptive_full_generic_support/seed_11/result.png,7.758874893188477,bowl_apple_inside/adaptive_full_generic_support/seed_11,44.02060033194721,11,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.06549518555402756,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",18.905123587530838,0.11343414988050231,0.5283746184475999,0.5283746184475999,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.9305728524923325,0.9999999925494194,0.9305728500088056,-0.42405231793721515,-0.002756239819670251,58.74592169125875,0.0855654776096344,0.020060221169842407,13.360300421714783,0.07995478808879852,0.9148617386817932,0.25261127948760986,0.015452742576599121,0.268064022064209,True,0.8226467967033386,0.015452742576599121,0.03788829985119048,,,0.5736320389022409,0.0855654776096344,0.03788829985119048,0.8643755753298558,0.10153181850910187,17.6787261881968,0.1306362456062289,4.585911273956299,0.3013796806335449,0.018735945224761963,0.3201156258583069,"160,119,336,259",/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,150.61123657226562,0.04570322483778,20.396018981933594,adaptive_full_generic_support,Generic support control,,0.06400921940803528,18.979819354604437,0.11246283632605297,13.38190746307373,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/adaptive_full_generic_support/seed_12/result.png,7.9945173263549805,bowl_apple_inside/adaptive_full_generic_support/seed_12,45.77312180097215,12,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.0654309019446373,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",18.92272062177711,0.11320457247617538,0.5279583149641048,0.5279583149641048,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.9243635013699532,1.000000034769376,0.9243635212381681,0.0,0.0,34.61550635099411,0.0386904776096344,0.0,0.0,-0.05301354452967644,0.8419064283370972,0.308923602104187,-0.015188515186309814,0.2937350869178772,True,0.5805678367614746,-0.015188515186309814,0.03788829985119048,,,0.45108097593024316,0.0386904776096344,0.03788829985119048,0.983583921448297,0.06417462229728699,21.172524583597895,0.087372300509472,4.93698263168335,0.3168005645275116,-0.014612525701522827,0.30218803882598877,"160,119,336,259",/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,83.87122344970703,0.0,0.0,direct_target,Direct target guidance,,0.09116657078266144,17.801677269571364,0.12880008111202976,12.404802322387695,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/direct_target/seed_10/result.png,10.944781303405762,bowl_apple_inside/direct_target/seed_10,11.739561497000977,10,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.09014389663934708,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",17.891427179566385,0.1274760626663702,0.3434925987526114,0.3434925987526114,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.9243635013699532,1.000000034769376,0.9243635212381681,0.0,0.0,34.61550635099411,0.0386904776096344,0.0,0.0,-0.05301354452967644,0.8419064283370972,0.308923602104187,-0.015188515186309814,0.2937350869178772,True,0.5805678367614746,-0.015188515186309814,0.03788829985119048,,,0.45108097593024316,0.0386904776096344,0.03788829985119048,0.983583921448297,0.06417462229728699,21.172524583597895,0.087372300509472,4.93698263168335,0.3168005645275116,-0.014612525701522827,0.30218803882598877,"160,119,336,259",/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,83.87122344970703,0.0,0.0,direct_target,Direct target guidance,,0.09116657078266144,17.801677269571364,0.12880008111202976,12.228387355804443,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/direct_target/seed_11/result.png,10.944781303405762,bowl_apple_inside/direct_target/seed_11,25.250485384021886,11,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.09014389663934708,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",17.891427179566385,0.1274760626663702,0.3434925987526114,0.3434925987526114,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.9243635013699532,1.000000034769376,0.9243635212381681,0.0,0.0,34.61550635099411,0.0386904776096344,0.0,0.0,-0.05301354452967644,0.8419064283370972,0.308923602104187,-0.015188515186309814,0.2937350869178772,True,0.5805678367614746,-0.015188515186309814,0.03788829985119048,,,0.45108097593024316,0.0386904776096344,0.03788829985119048,0.983583921448297,0.06417462229728699,21.172524583597895,0.087372300509472,4.93698263168335,0.3168005645275116,-0.014612525701522827,0.30218803882598877,"160,119,336,259",/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,83.87122344970703,0.0,0.0,direct_target,Direct target guidance,,0.09116657078266144,17.801677269571364,0.12880008111202976,12.228387355804443,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/direct_target/seed_12/result.png,10.944781303405762,bowl_apple_inside/direct_target/seed_12,25.940458072931506,12,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.09014389663934708,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",17.891427179566385,0.1274760626663702,0.3434925987526114,0.3434925987526114,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.9351874912778536,1.0,0.9351874912778536,-0.3357016245524089,-0.000923657042828078,40.13722817103068,0.046875,0.017873661083285697,12.69292183717092,0.10090719908475876,0.9075363874435425,0.3128325343132019,-0.005757331848144531,0.3070752024650574,True,0.7220733165740967,-0.005757331848144531,0.026402064732142856,,,1.1747330518342458,0.046875,0.026402064732142856,0.0,0.016591694205999374,29.137323117561188,0.03492479327348616,4.99585485458374,0.2644540071487427,-0.022251516580581665,0.242202490568161,"50,53,176,203",/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/brown_bowl_lemon_phase2_eval_mask.png,fixed_eval_mask,1.0,85.15677642822266,0.04514402896165848,21.858861923217773,adaptive_full_generic_support,Generic support control,,0.04193415492773056,21.10914997062007,0.08801212389968158,13.545468807220459,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/brown_bowl_lemon_phase2/adaptive_full_generic_support/seed_10/result.png,4.252757549285889,brown_bowl_lemon_phase2/adaptive_full_generic_support/seed_10,24.12068403500598,10,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_brown_ceramic_bowl_black_surface_7236397.jpg,0.04126506671309471,A close-up photo of an empty brown ceramic bowl on a dark table surface with nearby chopsticks.,21.20684876457226,0.08702771117996091,0.6571919591393012,0.6571919591393012,"A close-up photo of the same empty brown ceramic bowl on the same dark table surface, with one small yellow lemon centered inside the bowl, while the bowl, chopsticks, table, lighting, and background remain unchanged.",brown_bowl_lemon_phase2
1.0,0.9336503346761068,0.9999999850988388,0.933650349577268,-0.4450471469511588,-0.0016791074006808533,42.476204891999565,0.0520833358168602,0.013135651897755452,10.1938955783844,0.17807896435260773,0.9419735670089722,0.30599355697631836,-0.0015707612037658691,0.3044227957725525,True,0.7640585899353027,-0.0015707612037658691,0.026402064732142856,,,1.255687800591683,0.0520833358168602,0.026402064732142856,0.0,0.11176931113004684,16.857263727206224,0.1435941719717274,8.465841293334961,0.24583113193511963,0.02974119782447815,0.2755723297595978,"50,53,176,203",/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/brown_bowl_lemon_phase2_eval_mask.png,fixed_eval_mask,1.0,152.5679473876953,0.036146149039268494,16.944189071655273,adaptive_full_generic_support,Generic support control,,0.03089798055589199,24.552348520597576,0.059208297580798354,13.381566524505615,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/brown_bowl_lemon_phase2/adaptive_full_generic_support/seed_11/result.png,6.741995334625244,brown_bowl_lemon_phase2/adaptive_full_generic_support/seed_11,68.94977989199106,11,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_wooden_bowls_topdown_6962757.jpg,0.03303315117955208,A top-down photo of a small empty wooden bowl on a pale wooden table beside a larger wooden bowl and folded cloth.,24.02583600859321,0.06290833626607234,0.7362444991952046,0.7362444991952046,"A top-down photo of the same small wooden bowl on the same pale wooden table, with one small yellow lemon wedge centered inside the small bowl, while the bowls, table, folded cloth, lighting, and background remain unchanged.",brown_bowl_lemon_phase2
1.0,0.9330216000477473,1.0000000074505806,0.933021605014801,-0.4466742717971404,-0.00169025072924948,42.66642000277837,0.0520833358168602,0.013095225275416547,10.178680141766867,0.1830649971961975,0.9419193267822266,0.306446373462677,-0.0005348622798919678,0.30591151118278503,True,0.7649807929992676,-0.0005348622798919678,0.026402064732142856,,,1.2518014908631572,0.0520833358168602,0.026402064732142856,0.0,0.1126658096909523,16.76995866319958,0.14504476770778807,8.44576644897461,0.24585463106632233,0.03071482479572296,0.2765694558620453,"50,53,176,203",/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/brown_bowl_lemon_phase2_eval_mask.png,fixed_eval_mask,1.0,128.18612670898438,0.036146149039268494,16.944189071655273,adaptive_full_generic_support,Generic support control,,0.031053053215146065,24.50560104056421,0.059527815841133536,13.381566524505615,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/brown_bowl_lemon_phase2/adaptive_full_generic_support/seed_12/result.png,6.746889591217041,brown_bowl_lemon_phase2/adaptive_full_generic_support/seed_12,69.34520481491927,12,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_wooden_bowls_topdown_6962757.jpg,0.03320780023932457,A top-down photo of a small empty wooden bowl on a pale wooden table beside a larger wooden bowl and folded cloth.,23.973487547570407,0.06328861950124905,0.736191716454941,0.736191716454941,"A top-down photo of the same small wooden bowl on the same pale wooden table, with one small yellow lemon wedge centered inside the small bowl, while the bowls, table, folded cloth, lighting, and background remain unchanged.",brown_bowl_lemon_phase2
1.0,0.9291428675254186,1.0000000074505806,0.9291428625583649,0.0,0.0,106.48166751861572,0.3292410671710968,0.0,0.0,0.14647413790225983,0.7036072015762329,0.2632021903991699,0.03679165244102478,0.2999938428401947,True,0.2523583173751831,0.03679165244102478,0.026402064732142856,,,0.9465104433560882,0.3292410671710968,0.026402064732142856,0.0,0.07549897581338882,16.383892988714784,0.1516370582554164,2.9307122230529785,0.2030547857284546,-0.03699994087219238,0.1660548448562622,"50,53,176,203",/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/brown_bowl_lemon_phase2_eval_mask.png,fixed_eval_mask,1.0,332.3183288574219,0.0,0.0,direct_target,Direct target guidance,,0.12977352738380432,14.216739670046262,0.19460904277955393,12.404606819152832,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/brown_bowl_lemon_phase2/direct_target/seed_10/result.png,3.0963337421417236,brown_bowl_lemon_phase2/direct_target/seed_10,11.884150887024589,10,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_brown_ceramic_bowl_black_surface_7236397.jpg,0.12834057211875916,A close-up photo of an empty brown ceramic bowl on a dark table surface with nearby chopsticks.,14.262021828959446,0.19359712722455735,0.4687440749566489,0.4687440749566489,"A close-up photo of the same empty brown ceramic bowl on the same dark table surface, with one small yellow lemon centered inside the bowl, while the bowl, chopsticks, table, lighting, and background remain unchanged.",brown_bowl_lemon_phase2
