family,task,task_label,seed,method,method_display,selected_run,selected_result_image,selected_source_image,selection_reason,metric_status,metric_note,metric_file,metric_result_image
T5_same_color_material,pillow_same_color_cable_knit,White cable-knit pillow,11,flowedit,FlowEdit,flowedit,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/flowedit/seed_11/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/flowedit/seed_11/result.png
T5_same_color_material,pillow_same_color_cable_knit,White cable-knit pillow,11,splitflow,SplitFlow,splitflow,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/splitflow/seed_11/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/splitflow/seed_11/result.png
T5_same_color_material,pillow_same_color_cable_knit,White cable-knit pillow,11,sam_flow_sd3,Sam-Flow-SD3,sam_flow_sd3,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/sam_flow_sd3/seed_11/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/sam_flow_sd3/seed_11/result.png
T5_same_color_material,pillow_same_color_cable_knit,White cable-knit pillow,11,fireflow,FireFlow,fireflow,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/fireflow/seed_11/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/fireflow/seed_11/result.png
T5_same_color_material,pillow_same_color_cable_knit,White cable-knit pillow,11,rf_solver_edit,RF-Solver-Edit,rf_solver_edit,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/rf_solver_edit/seed_11/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/rf_solver_edit/seed_11/result.png
T5_same_color_material,pillow_same_color_cable_knit,White cable-knit pillow,11,reflex,ReFlex,reflex,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/reflex/seed_11/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/reflex/seed_11/result.png
T5_same_color_material,pillow_same_color_cable_knit,White cable-knit pillow,11,sam_flow_flux,Sam-Flow-FLUX,sam_flow_flux,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/sam_flow_flux/seed_11/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/sam_flow_flux/seed_11/result.png
T5_same_color_material,pillow_same_color_cable_knit,White cable-knit pillow,11,support_v3_fixed,Fixed DeCE,support_v3_fixed,outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_fixed/seed_11/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/phase2_internal_bg_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_fixed/seed_11/result.png
T5_same_color_material,pillow_same_color_cable_knit,White cable-knit pillow,11,support_v3_controller_rmsgap,DeCE-RF,support_v3_controller_rmsgap,outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_controller_rmsgap/seed_11/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,formal T5 DeCE-RF run,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/phase2_internal_bg_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_controller_rmsgap/seed_11/result.png
T5_same_color_material,pillow_same_color_cable_knit,White cable-knit pillow,12,base_only,RF recon,base_only,outputs/pretty_matrix/pillow_same_color_cable_knit/base_only/seed_12/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/phase2_internal_bg_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/base_only/seed_12/result.png
T5_same_color_material,pillow_same_color_cable_knit,White cable-knit pillow,12,direct_target,Direct target,direct_target,outputs/pretty_matrix/pillow_same_color_cable_knit/direct_target/seed_12/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/phase2_internal_bg_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/direct_target/seed_12/result.png
T5_same_color_material,pillow_same_color_cable_knit,White cable-knit pillow,12,adaptive_full_generic_support,Generic support,adaptive_full_generic_support,outputs/pretty_matrix/pillow_same_color_cable_knit/adaptive_full_generic_support/seed_12/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/phase2_internal_bg_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/adaptive_full_generic_support/seed_12/result.png
T5_same_color_material,pillow_same_color_cable_knit,White cable-knit pillow,12,flowedit,FlowEdit,flowedit,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/flowedit/seed_12/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/flowedit/seed_12/result.png
T5_same_color_material,pillow_same_color_cable_knit,White cable-knit pillow,12,splitflow,SplitFlow,splitflow,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/splitflow/seed_12/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/splitflow/seed_12/result.png
T5_same_color_material,pillow_same_color_cable_knit,White cable-knit pillow,12,sam_flow_sd3,Sam-Flow-SD3,sam_flow_sd3,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/sam_flow_sd3/seed_12/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/sam_flow_sd3/seed_12/result.png
T5_same_color_material,pillow_same_color_cable_knit,White cable-knit pillow,12,fireflow,FireFlow,fireflow,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/fireflow/seed_12/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/fireflow/seed_12/result.png
T5_same_color_material,pillow_same_color_cable_knit,White cable-knit pillow,12,rf_solver_edit,RF-Solver-Edit,rf_solver_edit,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/rf_solver_edit/seed_12/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/rf_solver_edit/seed_12/result.png
T5_same_color_material,pillow_same_color_cable_knit,White cable-knit pillow,12,reflex,ReFlex,reflex,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/reflex/seed_12/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/reflex/seed_12/result.png
T5_same_color_material,pillow_same_color_cable_knit,White cable-knit pillow,12,sam_flow_flux,Sam-Flow-FLUX,sam_flow_flux,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/sam_flow_flux/seed_12/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit/sam_flow_flux/seed_12/result.png
T5_same_color_material,pillow_same_color_cable_knit,White cable-knit pillow,12,support_v3_fixed,Fixed DeCE,support_v3_fixed,outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_fixed/seed_12/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/phase2_internal_bg_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_fixed/seed_12/result.png
T5_same_color_material,pillow_same_color_cable_knit,White cable-knit pillow,12,support_v3_controller_rmsgap,DeCE-RF,support_v3_controller_rmsgap,outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_controller_rmsgap/seed_12/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,formal T5 DeCE-RF run,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/phase2_internal_bg_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_controller_rmsgap/seed_12/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,10,base_only,RF recon,base_only,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/base_only/seed_10/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/phase2_internal_bg_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/base_only/seed_10/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,10,direct_target,Direct target,direct_target,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/direct_target/seed_10/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/phase2_internal_bg_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/direct_target/seed_10/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,10,adaptive_full_generic_support,Generic support,adaptive_full_generic_support,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/adaptive_full_generic_support/seed_10/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/phase2_internal_bg_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/adaptive_full_generic_support/seed_10/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,10,flowedit,FlowEdit,flowedit,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/flowedit/seed_10/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/flowedit/seed_10/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,10,splitflow,SplitFlow,splitflow,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/splitflow/seed_10/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/splitflow/seed_10/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,10,sam_flow_sd3,Sam-Flow-SD3,sam_flow_sd3,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/sam_flow_sd3/seed_10/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/sam_flow_sd3/seed_10/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,10,fireflow,FireFlow,fireflow,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/fireflow/seed_10/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/fireflow/seed_10/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,10,rf_solver_edit,RF-Solver-Edit,rf_solver_edit,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/rf_solver_edit/seed_10/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/rf_solver_edit/seed_10/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,10,reflex,ReFlex,reflex,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/reflex/seed_10/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/reflex/seed_10/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,10,sam_flow_flux,Sam-Flow-FLUX,sam_flow_flux,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/sam_flow_flux/seed_10/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/sam_flow_flux/seed_10/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,10,support_v3_fixed,Fixed DeCE,support_v3_fixed,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/support_v3_fixed/seed_10/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/phase2_internal_bg_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/support_v3_fixed/seed_10/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,10,support_v3_controller_rmsgap,DeCE-RF,support_v3_controller_rmsgap,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/support_v3_controller_rmsgap/seed_10/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,formal T5 DeCE-RF run,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/phase2_internal_bg_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/support_v3_controller_rmsgap/seed_10/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,11,base_only,RF recon,base_only,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/base_only/seed_11/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/phase2_internal_bg_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/base_only/seed_11/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,11,direct_target,Direct target,direct_target,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/direct_target/seed_11/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/phase2_internal_bg_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/direct_target/seed_11/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,11,adaptive_full_generic_support,Generic support,adaptive_full_generic_support,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/adaptive_full_generic_support/seed_11/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/phase2_internal_bg_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/adaptive_full_generic_support/seed_11/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,11,flowedit,FlowEdit,flowedit,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/flowedit/seed_11/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/flowedit/seed_11/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,11,splitflow,SplitFlow,splitflow,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/splitflow/seed_11/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/splitflow/seed_11/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,11,sam_flow_sd3,Sam-Flow-SD3,sam_flow_sd3,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/sam_flow_sd3/seed_11/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/sam_flow_sd3/seed_11/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,11,fireflow,FireFlow,fireflow,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/fireflow/seed_11/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/fireflow/seed_11/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,11,rf_solver_edit,RF-Solver-Edit,rf_solver_edit,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/rf_solver_edit/seed_11/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/rf_solver_edit/seed_11/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,11,reflex,ReFlex,reflex,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/reflex/seed_11/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/reflex/seed_11/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,11,sam_flow_flux,Sam-Flow-FLUX,sam_flow_flux,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/sam_flow_flux/seed_11/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/sam_flow_flux/seed_11/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,11,support_v3_fixed,Fixed DeCE,support_v3_fixed,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/support_v3_fixed/seed_11/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/phase2_internal_bg_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/support_v3_fixed/seed_11/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,11,support_v3_controller_rmsgap,DeCE-RF,support_v3_controller_rmsgap,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/support_v3_controller_rmsgap/seed_11/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,formal T5 DeCE-RF run,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/phase2_internal_bg_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/support_v3_controller_rmsgap/seed_11/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,12,base_only,RF recon,base_only,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/base_only/seed_12/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/phase2_internal_bg_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/base_only/seed_12/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,12,direct_target,Direct target,direct_target,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/direct_target/seed_12/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/phase2_internal_bg_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/direct_target/seed_12/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,12,adaptive_full_generic_support,Generic support,adaptive_full_generic_support,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/adaptive_full_generic_support/seed_12/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/phase2_internal_bg_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/adaptive_full_generic_support/seed_12/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,12,flowedit,FlowEdit,flowedit,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/flowedit/seed_12/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/flowedit/seed_12/result.png
T5_same_color_material,pillow_same_color_cable_knit_grey,Grey cable-knit pillow,12,splitflow,SplitFlow,splitflow,outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/splitflow/seed_12/result.png,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,canonical method directory,aligned,selected image matches metric row result_image,experiments/support_v3_2026-06-02/table2_t5_baseline_metrics.csv,/cluster/users/grad/2025/25t8103/project/outputs/e2_t5_baseline_matrix/pillow_same_color_cable_knit_grey/splitflow/seed_12/result.png
