avg_beta_t,avg_cos_anchor_region,avg_cos_base_anchor,avg_cos_base_region,avg_cos_rec_base,avg_cos_rec_edit_total,avg_edit_norm,avg_mask_area,avg_rec_energy,avg_rec_norm,bg_dilate_px,bg_dino_source,bg_l1,bg_lpips,bg_lpips_x100,bg_mask_area,bg_psnr,bg_ssim,bg_ssim_luma,clip_direction_similarity,clip_image_source_similarity,clip_source_score,clip_t,clip_target_minus_source,clip_target_score,complete,dilated_edit_mask_area,dino_source_similarity,edit_score,eval_mask_area,failure_flag,failure_note,fill_texture_ratio,final_mask_area,fixed_eval_mask_area,inside_blue_ratio,inside_l1,inside_mask_l1,inside_mask_psnr,inside_mask_rmse,inside_texture_energy,local_clip_prompt,local_clip_source_score,local_clip_t,local_clip_t_full_prompt,local_clip_target_minus_source,local_clip_target_score,local_crop_box,lpips_full,lpips_outside,mask_path,mask_source,max_beta_t,max_edit_norm,max_rec_energy,max_rec_norm,method,method_display,missing,outside_l1,outside_mask_l1,outside_mask_psnr,outside_mask_rmse,peak_gpu_memory_gb,result_image,ring_texture_energy,run,runtime_seconds,seed,source_image,source_l1,source_prompt,source_psnr,source_rmse,source_ssim,source_ssim_luma,target_prompt,task
1.0,0.9285701091090838,1.0000000173846881,0.9285701314608256,-0.4329734494288762,-0.0015977260809449945,49.258020877838135,0.0855654776096344,0.019017360755242407,12.870605866114298,31,0.9677876234054565,0.05384046956896782,0.11244067549705505,11.244067549705505,0.9257056826636905,20.52198512045836,0.5421869158744812,0.5421869158744812,0.08474502712488174,0.9309780597686768,0.2802489399909973,0.29517316818237305,0.014924228191375732,0.29517316818237305,True,0.07429431733630952,0.832621693611145,0.014924228191375732,0.03788829985119048,,,0.7775261666038323,0.0855654776096344,0.03788829985119048,0.7563669837373428,0.13426990807056427,0.13426990807056427,14.883551202288615,0.18022807326459375,9.027748107910156,a red apple inside a bowl,0.31286805868148804,0.24296635389328003,0.3187626600265503,0.005894601345062256,0.3187626600265503,"160,119,336,259",0.14026609063148499,0.1264239251613617,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,91.82304382324219,0.045146506279706955,20.21308135986328,adaptive_full_generic_support,Generic support control,,0.05569585785269737,0.05569585785269737,20.267431722618994,0.0969679945625263,13.549590110778809,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/adaptive_full_generic_support/seed_10/result.png,11.610860824584961,bowl_apple_inside/adaptive_full_generic_support/seed_10,23.98635177896358,10,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.058672890067100525,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",19.881239510321016,0.10137667069516583,0.5288980945390812,0.5288980945390812,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.9307522922754288,1.0000000074505806,0.9307523046930631,-0.4240238269170125,-0.0029839745936139175,59.002661307652794,0.0855654776096344,0.02004178909313244,13.344950914382935,31,0.8758063912391663,0.061225179582834244,0.14687655866146088,14.687655866146088,0.9257056826636905,19.29051655618489,0.5343286395072937,0.5343286395072937,0.08057259023189545,0.9138650894165039,0.25437667965888977,0.27006757259368896,0.015690892934799194,0.27006757259368896,True,0.07429431733630952,0.8155215382575989,0.015690892934799194,0.03788829985119048,,,0.5919394230662863,0.0855654776096344,0.03788829985119048,0.8818656029456888,0.1019309014081955,0.1019309014081955,17.623367335648478,0.13147150461735416,4.5927839279174805,a red apple inside a bowl,0.288850873708725,0.2430628091096878,0.30807191133499146,0.01922103762626648,0.30807191133499146,"160,119,336,259",0.18369536101818085,0.17391031980514526,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,152.7974853515625,0.04570322483778,20.396018981933594,adaptive_full_generic_support,Generic support control,,0.06406034529209137,0.06406034529209137,18.964238971339384,0.11266474846518058,13.38190746307373,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/adaptive_full_generic_support/seed_11/result.png,7.758874893188477,bowl_apple_inside/adaptive_full_generic_support/seed_11,44.02060033194721,11,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.06549518555402756,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",18.905123587530838,0.11343414988050231,0.5283746184475999,0.5283746184475999,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.9305728524923325,0.9999999925494194,0.9305728500088056,-0.42405231793721515,-0.002756239819670251,58.74592169125875,0.0855654776096344,0.020060221169842407,13.360300421714783,31,0.8786891102790833,0.0612570196390152,0.1471107453107834,14.711074531078339,0.9257056826636905,19.288566559012175,0.5340767502784729,0.5340767502784729,0.07995478808879852,0.9148617386817932,0.25261127948760986,0.268064022064209,0.015452742576599121,0.268064022064209,True,0.07429431733630952,0.8226467967033386,0.015452742576599121,0.03788829985119048,,,0.5736320389022409,0.0855654776096344,0.03788829985119048,0.8643755753298558,0.10153181850910187,0.10153181850910187,17.6787261881968,0.1306362456062289,4.585911273956299,a red apple inside a bowl,0.3013796806335449,0.24153439700603485,0.3201156258583069,0.018735945224761963,0.3201156258583069,"160,119,336,259",0.18217380344867706,0.17258509993553162,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,150.61123657226562,0.04570322483778,20.396018981933594,adaptive_full_generic_support,Generic support control,,0.06400921940803528,0.06400921940803528,18.979819354604437,0.11246283632605297,13.38190746307373,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/adaptive_full_generic_support/seed_12/result.png,7.9945173263549805,bowl_apple_inside/adaptive_full_generic_support/seed_12,45.77312180097215,12,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.0654309019446373,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",18.92272062177711,0.11320457247617538,0.5279583149641048,0.5279583149641048,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0386904776096344,0.0,0.0,31,0.4508785903453827,0.08163724094629288,0.5211164951324463,52.11164951324463,0.9257056826636905,18.77780860595823,0.3927711546421051,0.3927711546421051,-0.05892688035964966,0.6728425621986389,0.2522696852684021,0.2279781997203827,-0.02429148554801941,0.2279781997203827,True,0.07429431733630952,0.33522504568099976,-0.02429148554801941,0.03788829985119048,,,0.38452191542680686,0.0386904776096344,0.03788829985119048,0.9636391531144523,0.030665408819913864,0.030665408819913864,27.3117065942577,0.0430937879475246,2.970700740814209,a red apple inside a bowl,0.27043992280960083,0.17614614963531494,0.2607629895210266,-0.009676933288574219,0.2607629895210266,"160,119,336,259",0.5381723642349243,0.5291411280632019,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,0.0,0.0,0.0,base_only,RF reconstruction / base reconstruction,,0.080742746591568,0.080742746591568,18.837684091483837,0.1143183099720821,12.404802322387695,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/base_only/seed_10/result.png,7.725699424743652,bowl_apple_inside/base_only/seed_10,12.647415276034735,10,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.07884540408849716,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",18.981192754737513,0.11244505527307629,0.41182379909126926,0.41182379909126926,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0386904776096344,0.0,0.0,31,0.4508785903453827,0.08163724094629288,0.5211164951324463,52.11164951324463,0.9257056826636905,18.77780860595823,0.3927711546421051,0.3927711546421051,-0.05892688035964966,0.6728425621986389,0.2522696852684021,0.2279781997203827,-0.02429148554801941,0.2279781997203827,True,0.07429431733630952,0.33522504568099976,-0.02429148554801941,0.03788829985119048,,,0.38452191542680686,0.0386904776096344,0.03788829985119048,0.9636391531144523,0.030665408819913864,0.030665408819913864,27.3117065942577,0.0430937879475246,2.970700740814209,a red apple inside a bowl,0.27043992280960083,0.17614614963531494,0.2607629895210266,-0.009676933288574219,0.2607629895210266,"160,119,336,259",0.5381723642349243,0.5291411280632019,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,0.0,0.0,0.0,base_only,RF reconstruction / base reconstruction,,0.080742746591568,0.080742746591568,18.837684091483837,0.1143183099720821,12.228387355804443,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/base_only/seed_11/result.png,7.725699424743652,bowl_apple_inside/base_only/seed_11,24.904483293066733,11,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.07884540408849716,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",18.981192754737513,0.11244505527307629,0.41182379909126926,0.41182379909126926,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0386904776096344,0.0,0.0,31,0.4508785903453827,0.08163724094629288,0.5211164951324463,52.11164951324463,0.9257056826636905,18.77780860595823,0.3927711546421051,0.3927711546421051,-0.05892688035964966,0.6728425621986389,0.2522696852684021,0.2279781997203827,-0.02429148554801941,0.2279781997203827,True,0.07429431733630952,0.33522504568099976,-0.02429148554801941,0.03788829985119048,,,0.38452191542680686,0.0386904776096344,0.03788829985119048,0.9636391531144523,0.030665408819913864,0.030665408819913864,27.3117065942577,0.0430937879475246,2.970700740814209,a red apple inside a bowl,0.27043992280960083,0.17614614963531494,0.2607629895210266,-0.009676933288574219,0.2607629895210266,"160,119,336,259",0.5381723642349243,0.5291411280632019,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,0.0,0.0,0.0,base_only,RF reconstruction / base reconstruction,,0.080742746591568,0.080742746591568,18.837684091483837,0.1143183099720821,12.228387355804443,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/base_only/seed_12/result.png,7.725699424743652,bowl_apple_inside/base_only/seed_12,24.287901722011156,12,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.07884540408849716,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",18.981192754737513,0.11244505527307629,0.41182379909126926,0.41182379909126926,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.9243635013699532,1.000000034769376,0.9243635212381681,0.0,0.0,34.61550635099411,0.0386904776096344,0.0,0.0,31,0.601780116558075,0.09046628326177597,0.6278811097145081,62.788110971450806,0.9257056826636905,17.906019861388344,0.33031749725341797,0.33031749725341797,-0.05301354452967644,0.8419064283370972,0.308923602104187,0.2937350869178772,-0.015188515186309814,0.2937350869178772,True,0.07429431733630952,0.5805678367614746,-0.015188515186309814,0.03788829985119048,,,0.45108097593024316,0.0386904776096344,0.03788829985119048,0.983583921448297,0.06417462229728699,0.06417462229728699,21.172524583597895,0.087372300509472,4.93698263168335,a red apple inside a bowl,0.3168005645275116,0.18381664156913757,0.30218803882598877,-0.014612525701522827,0.30218803882598877,"160,119,336,259",0.6464919447898865,0.6424018144607544,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,83.87122344970703,0.0,0.0,direct_target,Direct target guidance,,0.09116657078266144,0.09116657078266144,17.801677269571364,0.12880008111202976,12.404802322387695,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/direct_target/seed_10/result.png,10.944781303405762,bowl_apple_inside/direct_target/seed_10,11.739561497000977,10,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.09014389663934708,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",17.891427179566385,0.1274760626663702,0.3434925987526114,0.3434925987526114,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.9243635013699532,1.000000034769376,0.9243635212381681,0.0,0.0,34.61550635099411,0.0386904776096344,0.0,0.0,31,0.601780116558075,0.09046628326177597,0.6278811097145081,62.788110971450806,0.9257056826636905,17.906019861388344,0.33031749725341797,0.33031749725341797,-0.05301354452967644,0.8419064283370972,0.308923602104187,0.2937350869178772,-0.015188515186309814,0.2937350869178772,True,0.07429431733630952,0.5805678367614746,-0.015188515186309814,0.03788829985119048,,,0.45108097593024316,0.0386904776096344,0.03788829985119048,0.983583921448297,0.06417462229728699,0.06417462229728699,21.172524583597895,0.087372300509472,4.93698263168335,a red apple inside a bowl,0.3168005645275116,0.18381664156913757,0.30218803882598877,-0.014612525701522827,0.30218803882598877,"160,119,336,259",0.6464919447898865,0.6424018144607544,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,83.87122344970703,0.0,0.0,direct_target,Direct target guidance,,0.09116657078266144,0.09116657078266144,17.801677269571364,0.12880008111202976,12.228387355804443,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/direct_target/seed_11/result.png,10.944781303405762,bowl_apple_inside/direct_target/seed_11,25.250485384021886,11,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.09014389663934708,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",17.891427179566385,0.1274760626663702,0.3434925987526114,0.3434925987526114,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.9243635013699532,1.000000034769376,0.9243635212381681,0.0,0.0,34.61550635099411,0.0386904776096344,0.0,0.0,31,0.601780116558075,0.09046628326177597,0.6278811097145081,62.788110971450806,0.9257056826636905,17.906019861388344,0.33031749725341797,0.33031749725341797,-0.05301354452967644,0.8419064283370972,0.308923602104187,0.2937350869178772,-0.015188515186309814,0.2937350869178772,True,0.07429431733630952,0.5805678367614746,-0.015188515186309814,0.03788829985119048,,,0.45108097593024316,0.0386904776096344,0.03788829985119048,0.983583921448297,0.06417462229728699,0.06417462229728699,21.172524583597895,0.087372300509472,4.93698263168335,a red apple inside a bowl,0.3168005645275116,0.18381664156913757,0.30218803882598877,-0.014612525701522827,0.30218803882598877,"160,119,336,259",0.6464919447898865,0.6424018144607544,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,83.87122344970703,0.0,0.0,direct_target,Direct target guidance,,0.09116657078266144,0.09116657078266144,17.801677269571364,0.12880008111202976,12.228387355804443,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/direct_target/seed_12/result.png,10.944781303405762,bowl_apple_inside/direct_target/seed_12,25.940458072931506,12,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.09014389663934708,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",17.891427179566385,0.1274760626663702,0.3434925987526114,0.3434925987526114,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
1.0,0.9276187916596731,1.0000000099341075,0.9276188140114149,-0.4810360123713811,-0.0006510838202302693,51.898045818010964,0.0498511902987957,0.019151380115848344,16.466402769088745,31,0.9729804396629333,0.05350334569811821,0.10197582095861435,10.197582095861435,0.9257056826636905,20.533912707542736,0.5433052778244019,0.5433052778244019,0.08888035267591476,0.9315619468688965,0.26164597272872925,0.277208536863327,0.015562564134597778,0.277208536863327,True,0.07429431733630952,0.8325383067131042,0.015562564134597778,0.03788829985119048,,,0.6631081155980149,0.0498511902987957,0.03788829985119048,0.7522246087756981,0.10529394447803497,0.10529394447803497,15.94930073350512,0.15941712159425733,7.4505696296691895,a red apple inside a bowl,0.30676525831222534,0.24991202354431152,0.32070815563201904,0.013942897319793701,0.32070815563201904,"160,119,336,259",0.12370657920837402,0.11386586725711823,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,1.0,96.03804016113281,0.050993435084819794,32.436363220214844,support_v3_controller_rmsgap,DeCE-RF,,0.05495549365878105,0.05495549365878105,20.3241101781043,0.09633730459445872,13.382582664489746,/cluster/users/grad/2025/25t8103/project/outputs/phase2_selected_metric_refresh_20260612/bowl_apple_inside/support_v3_controller_rmsgap/seed_10/result.png,11.23582935333252,bowl_apple_inside/support_v3_controller_rmsgap/seed_10,31.467602779001027,10,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.056862737983465195,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",20.047103774385988,0.09945916556048238,0.5362453909601593,0.5362453909601593,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
