avg_edit_norm,avg_mask_area_stat,avg_rec_norm,bg_l1,bg_psnr,bg_ssim,complete,dilated_edit_mask_area,eval_mask_area,inside_l1,kind,mask_path,mask_source,outside_l1,result,run,source,source_l1,source_psnr,source_ssim,task
31.21083418528239,0.0,15.290231267611185,0.002037991536781192,48.261888073144085,0.9957999587059021,True,0.10706147693452381,0.06154668898809524,0.14024138450622559,flux,outputs/pretty_matrix/brown_bowl_lemon_phase2/support_v3_controller_rmsgap/seed_10/masks/semantic_support.png,semantic_base_mask,0.002040797146037221,outputs/phase2_dece_flux_human_pass_selected_20260616/brown_bowl_lemon_phase2/result.png,outputs/phase2_dece_flux_human_pass_selected_20260616/brown_bowl_lemon_phase2,data/phase2_candidates/pexels_wooden_bowls_topdown_6962757.jpg,0.01054658554494381,26.3939587437429,0.9695693683470067,brown_bowl_lemon_phase2
41.357947727044426,0.0334821417927742,11.844496289889017,0.02595931850373745,26.02345001974311,0.7473562359809875,True,0.08544921875,0.04603794642857143,0.10764210671186447,sd3,outputs/phase2_selected_metric_refresh_20260612/brown_bowl_lemon_phase2/support_v3_controller_rmsgap/seed_10/masks/operation_v3_edit_mask.png,run_mask,0.02746395580470562,outputs/phase2_selected_metric_refresh_20260612/brown_bowl_lemon_phase2/support_v3_controller_rmsgap/seed_10/result.png,outputs/phase2_selected_metric_refresh_20260612/brown_bowl_lemon_phase2/support_v3_controller_rmsgap/seed_10,data/phase2_candidates/pexels_wooden_bowls_topdown_6962757.jpg,0.031155195087194443,24.46377552788136,0.7392964563896803,brown_bowl_lemon_phase2
63.84039465586344,0.0,27.0148712793986,0.0005526713794097304,54.0156494549423,0.998731791973114,True,0.44206310453869047,0.3319673084077381,0.06469058245420456,flux,outputs/pretty_matrix/tshirt_star/support_v3_controller_rmsgap/seed_10/masks/semantic_support.png,semantic_base_mask,0.0010097355116158724,outputs/phase2_dece_flux_human_pass_selected_20260616/tshirt_star/result.png,outputs/phase2_dece_flux_human_pass_selected_20260616/tshirt_star,data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,0.022149695083498955,23.445614983505006,0.8956570524645424,tshirt_star
55.64751021067301,0.0494791679084301,22.297789653142292,0.017548702657222748,25.10918161791123,0.8867083191871643,True,0.10901460193452381,0.058826264880952384,0.09767277538776398,sd3,outputs/pretty_matrix/tshirt_star/support_v3_controller_rmsgap/seed_10/masks/operation_v3_edit_mask.png,run_mask,0.01872369460761547,outputs/pretty_matrix/tshirt_star/support_v3_controller_rmsgap/seed_10/result.png,outputs/pretty_matrix/tshirt_star/support_v3_controller_rmsgap/seed_10,data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,0.023367974907159805,21.85577109639139,0.8779900407696082,tshirt_star
21.300652265548706,0.0,38.136494080225624,0.0004847102100029588,56.976242436751996,0.9986656308174133,True,0.06123279389880952,0.028273809523809524,0.09101065248250961,flux,outputs/phase2_dece_flux_custom_masks_20260616/mug_heart_center.png,semantic_base_mask,0.0004934725002385676,outputs/phase2_dece_flux_human_pass_selected_20260616/mug_heart/result.png,outputs/phase2_dece_flux_human_pass_selected_20260616/mug_heart,data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.00305273849517107,29.25380573576502,0.9925145590562863,mug_heart
34.75441642602285,0.0096726194024086,18.80986479918162,0.006547924596816301,34.459426074054875,0.9647033214569092,True,0.07503255208333333,0.034946986607142856,0.13738928735256195,sd3,outputs/phase2_selected_metric_refresh_20260612/mug_heart/support_v3_controller_rmsgap/seed_10/masks/operation_v3_edit_mask.png,run_mask,0.007866001687943935,outputs/phase2_selected_metric_refresh_20260612/mug_heart/support_v3_controller_rmsgap/seed_10/result.png,outputs/phase2_selected_metric_refresh_20260612/mug_heart/support_v3_controller_rmsgap/seed_10,data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.01239245105534792,23.430874167644923,0.955434208847868,mug_heart
46.53236063321432,0.0,32.71337024370829,0.000811722653452307,51.990417449231494,0.9986892342567444,True,0.27970958891369047,0.16904994419642858,0.120235376060009,flux,outputs/pretty_matrix/tote_leaf/support_v3_controller_rmsgap/seed_10/masks/semantic_support.png,semantic_base_mask,0.0011088663013651967,outputs/phase2_dece_flux_human_pass_selected_20260616/tote_leaf/result.png,outputs/phase2_dece_flux_human_pass_selected_20260616/tote_leaf,data/pretty_free_candidates/pexels_white_tote_bag_4068314.jpg,0.02124718949198723,22.14067171952704,0.9188346238583324,tote_leaf
32.724530736605324,0.01897321455180645,24.48326011498769,0.01842556893825531,24.274919410413712,0.8806405663490295,True,0.17003231956845238,0.10425967261904762,0.08253879100084305,sd3,outputs/phase2_selected_metric_refresh_20260612/tote_leaf/support_v3_controller_rmsgap/seed_10/masks/operation_v3_edit_mask.png,run_mask,0.020581679418683052,outputs/phase2_selected_metric_refresh_20260612/tote_leaf/support_v3_controller_rmsgap/seed_10/result.png,outputs/phase2_selected_metric_refresh_20260612/tote_leaf/support_v3_controller_rmsgap/seed_10,data/pretty_free_candidates/pexels_white_tote_bag_4068314.jpg,0.02704130858182907,21.613865956342032,0.8475398798532648,tote_leaf
102.06627575556438,0.0,31.792691548665363,0.003587233368307352,43.46797767019331,0.9920697212219238,True,0.3204290216619318,0.1632357510653409,0.2597866654396057,flux,outputs/pretty_matrix/red_office_chair_to_blue_office_chair/support_v3_controller_rmsgap/seed_10/masks/semantic_support.png,semantic_base_mask,0.00392257422208786,outputs/phase2_dece_flux_human_pass_selected_20260616/red_office_chair_to_blue_office_chair/result.png,outputs/phase2_dece_flux_human_pass_selected_20260616/red_office_chair_to_blue_office_chair,data/pretty_free_candidates/unsplash_red_office_chair_concrete_lvVWRzm_NwY.jpg,0.04568873345851898,17.125863031055506,0.9578309406674547,red_office_chair_to_blue_office_chair
27.168561557928722,0.18004262447357178,31.712945302327473,0.04310126230120659,21.87951439037096,0.5305260419845581,True,0.18040882457386365,0.11273748224431818,0.4264862537384033,sd3,outputs/phase2_selected_metric_refresh_20260612/red_office_chair_to_blue_office_chair/support_v3_controller_rmsgap/seed_10/masks/operation_v3_edit_mask.png,run_mask,0.04240898787975311,outputs/phase2_selected_metric_refresh_20260612/red_office_chair_to_blue_office_chair/support_v3_controller_rmsgap/seed_10/result.png,outputs/phase2_selected_metric_refresh_20260612/red_office_chair_to_blue_office_chair/support_v3_controller_rmsgap/seed_10,data/pretty_free_candidates/unsplash_red_office_chair_concrete_lvVWRzm_NwY.jpg,0.08570889383554459,14.779526271422103,0.5778384616034645,red_office_chair_to_blue_office_chair
70.46860980987549,0.0,33.34938645362854,0.00019964828970842063,59.322803497867824,0.9995144605636597,True,0.09665643601190477,0.04861304873511905,0.2055143415927887,flux,outputs/pretty_matrix/green_mug_orange_phase2/support_v3_controller_rmsgap/seed_10/masks/semantic_support.png,semantic_base_mask,0.00025071328855119646,outputs/phase2_dece_flux_human_pass_selected_20260616/green_mug_orange_phase2/result.png,outputs/phase2_dece_flux_human_pass_selected_20260616/green_mug_orange_phase2,data/pretty_free_candidates/pexels_green_mug_marble_7828522.jpg,0.010229204781353474,24.627939066047286,0.9965451500018581,green_mug_orange_phase2
20.400199194749195,0.1026785746216774,15.71079663435618,0.0034548789262771606,41.051686199862665,0.989517331123352,True,0.10212634858630952,0.05275762648809524,0.3548106849193573,sd3,outputs/phase2_selected_metric_refresh_20260612/green_mug_orange_phase2/support_v3_controller_rmsgap/seed_10/masks/operation_v3_edit_mask.png,run_mask,0.0044566188007593155,outputs/phase2_selected_metric_refresh_20260612/green_mug_orange_phase2/support_v3_controller_rmsgap/seed_10/result.png,outputs/phase2_selected_metric_refresh_20260612/green_mug_orange_phase2/support_v3_controller_rmsgap/seed_10,data/pretty_free_candidates/pexels_green_mug_marble_7828522.jpg,0.022940464317798615,20.154654608427425,0.9823553548220473,green_mug_orange_phase2
107.83449904123943,0.0,39.190303564071655,0.0007350368541665375,54.457385205476356,0.9983301758766174,True,0.14113071986607142,0.08114188058035714,0.3351019322872162,flux,outputs/pretty_matrix/yellow_vase_blue_phase2/support_v3_controller_rmsgap/seed_10/masks/semantic_support.png,semantic_base_mask,0.0008054686477407813,outputs/phase2_dece_flux_human_pass_selected_20260616/yellow_vase_blue_phase2/result.png,outputs/phase2_dece_flux_human_pass_selected_20260616/yellow_vase_blue_phase2,data/pretty_free_candidates/pexels_yellow_ceramic_vase_8356822.jpg,0.027930909767746925,19.262896576666925,0.9755190614770665,yellow_vase_blue_phase2
14.32070110241572,0.1476934552192688,30.089732726414997,0.014303852804005146,29.31287761605668,0.9178755879402161,True,0.14713541666666666,0.08610026041666667,0.31268224120140076,sd3,outputs/phase2_selected_metric_refresh_20260612/yellow_vase_blue_phase2/support_v3_controller_rmsgap/seed_10/masks/operation_v3_edit_mask.png,run_mask,0.014697310514748096,outputs/phase2_selected_metric_refresh_20260612/yellow_vase_blue_phase2/support_v3_controller_rmsgap/seed_10/result.png,outputs/phase2_selected_metric_refresh_20260612/yellow_vase_blue_phase2/support_v3_controller_rmsgap/seed_10,data/pretty_free_candidates/pexels_yellow_ceramic_vase_8356822.jpg,0.04035390168428421,18.115268583734963,0.9180380375537345,yellow_vase_blue_phase2
36.6728900273641,0.0,32.71648601690928,0.0013514772290363908,50.63054337729203,0.9977579712867737,True,0.17628696986607142,0.10555594308035714,0.025759024545550346,flux,outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_controller_rmsgap/seed_10/masks/semantic_support.png,semantic_base_mask,0.0014387129340320826,outputs/phase2_dece_flux_human_pass_selected_20260616/pillow_same_color_cable_knit/result.png,outputs/phase2_dece_flux_human_pass_selected_20260616/pillow_same_color_cable_knit,data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,0.004005866590887308,38.13442041736584,0.9688841346599948,pillow_same_color_cable_knit
60.61014620463053,0.0956101194024086,24.70545196533203,0.0009912659879773855,47.54781308712174,0.9981864094734192,True,0.16581217447916666,0.10503278459821429,0.023679163306951523,sd3,outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_controller_rmsgap/seed_10/masks/operation_v3_edit_mask.png,run_mask,0.0016978869680315256,outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_controller_rmsgap/seed_10/result.png,outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_controller_rmsgap/seed_10,data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,0.004006642382591963,37.10795632147258,0.9609039435775231,pillow_same_color_cable_knit
27.308642864227295,0.0,26.085919340451557,0.002471616491675377,47.67204359862946,0.9936214089393616,True,0.11630394345238096,0.06458682105654762,0.0452682189643383,flux,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/support_v3_controller_rmsgap/seed_10/masks/semantic_support.png,semantic_base_mask,0.0025856716092675924,outputs/phase2_dece_flux_human_pass_selected_20260616/pillow_same_color_cable_knit_grey/result.png,outputs/phase2_dece_flux_human_pass_selected_20260616/pillow_same_color_cable_knit_grey,data/pretty_free_candidates/pexels_plain_pillow_sofa_phase1.jpg,0.005342401564121246,35.983200260953076,0.9608160233952924,pillow_same_color_cable_knit_grey
47.985990126927696,0.0628720223903656,21.757943749427795,0.001806441810913384,50.061207075176206,0.9961293935775757,True,0.11018880208333333,0.06554594494047619,0.029423009604215622,sd3,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/support_v3_controller_rmsgap/seed_10/masks/operation_v3_edit_mask.png,run_mask,0.0023239136207848787,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/support_v3_controller_rmsgap/seed_10/result.png,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/support_v3_controller_rmsgap/seed_10,data/pretty_free_candidates/pexels_plain_pillow_sofa_phase1.jpg,0.004100149497389793,38.16457275815124,0.959781805144926,pillow_same_color_cable_knit_grey
28.58080303668976,0.0,27.235968192418415,0.0015572955599054694,49.24470278059212,0.9963229298591614,True,0.08121163504464286,0.04008556547619048,0.052243225276470184,flux,outputs/pretty_matrix/pillow_same_color_cable_knit_armchair/support_v3_controller_rmsgap/seed_10/masks/semantic_support.png,semantic_base_mask,0.0016035743756219745,outputs/phase2_dece_flux_human_pass_selected_20260616/pillow_same_color_cable_knit_armchair/result.png,outputs/phase2_dece_flux_human_pass_selected_20260616/pillow_same_color_cable_knit_armchair,data/phase2_candidates/pexels_green_chair_white_pillow_6312055.jpg,0.003633493324741721,37.3812333109303,0.9791721894283926,pillow_same_color_cable_knit_armchair
41.885666847229004,0.02678571455180645,25.14895025889079,0.0011492957128211856,51.78419489098471,0.9977642297744751,True,0.08896019345238096,0.049548921130952384,0.015803281217813492,sd3,outputs/pretty_matrix/pillow_same_color_cable_knit_armchair/support_v3_controller_rmsgap/seed_10/masks/operation_v3_edit_mask.png,run_mask,0.0011754375882446766,outputs/pretty_matrix/pillow_same_color_cable_knit_armchair/support_v3_controller_rmsgap/seed_10/result.png,outputs/pretty_matrix/pillow_same_color_cable_knit_armchair/support_v3_controller_rmsgap/seed_10,data/phase2_candidates/pexels_green_chair_white_pillow_6312055.jpg,0.0019002316985279322,44.24256681801538,0.9877694778499532,pillow_same_color_cable_knit_armchair
