avg_beta_t,avg_cos_anchor_region,avg_cos_base_anchor,avg_cos_base_region,avg_cos_rec_base,avg_cos_rec_edit_total,avg_edit_norm,avg_mask_area,avg_rec_energy,avg_rec_norm,bg_dilate_px,bg_dino_source,bg_l1,bg_mask_area,bg_psnr,bg_ssim,bg_ssim_luma,clip_direction_similarity,clip_image_source_similarity,clip_source_score,clip_t,clip_target_minus_source,clip_target_score,complete,dilated_edit_mask_area,dino_source_similarity,edit_score,eval_mask_area,failure_flag,failure_note,fill_texture_ratio,final_mask_area,fixed_eval_mask_area,inside_blue_ratio,inside_l1,inside_mask_l1,inside_mask_psnr,inside_mask_rmse,inside_texture_energy,local_clip_prompt,local_clip_source_score,local_clip_t,local_clip_t_full_prompt,local_clip_target_minus_source,local_clip_target_score,local_crop_box,mask_path,mask_source,max_beta_t,max_edit_norm,max_rec_energy,max_rec_norm,method,method_display,missing,outside_l1,outside_mask_l1,outside_mask_psnr,outside_mask_rmse,peak_gpu_memory_gb,result_image,ring_texture_energy,run,runtime_seconds,seed,source_image,source_l1,source_prompt,source_psnr,source_rmse,source_ssim,source_ssim_luma,target_prompt,task
1.0,0.0,0.0,0.0,0.0,0.0,30.322845697402954,0.0,0.0,15.686895231405893,31,0.9993588924407959,0.005075294058769941,0.8790573846726191,40.86466590779578,0.9941036105155945,0.9941036105155945,0.17125168442726135,0.9571171402931213,0.26444321870803833,0.255353182554245,-0.009090036153793335,0.255353182554245,True,0.12094261532738096,0.8691376447677612,-0.009090036153793335,0.07176571800595238,,,1.395605076173806,0.0,,0.8073870079377936,0.11041399836540222,0.11041399836540222,16.61136626901402,0.14771741074708916,8.57475471496582,a red apple inside a bowl,0.2918106019496918,0.23720653355121613,0.29483819007873535,0.003027588129043579,0.29483819007873535,"144,90,357,305",outputs/flux_vs_sd3_eval_tree_20260616/bowl_apple_inside/dece_rf_flux/seed_10/masks/operation_v3_edit_mask.png,run_mask,1.0,93.62261199951172,0.0,41.92221450805664,dece_rf_flux,dece_rf_flux,,0.004973544739186764,0.004973544739186764,41.018152161153054,0.008893903069020223,,outputs/flux_vs_sd3_eval_tree_20260616/bowl_apple_inside/dece_rf_flux/seed_10/result.png,6.144112586975098,bowl_apple_inside/dece_rf_flux/seed_10,,10,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,0.012540553696453571,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",27.853194105733067,0.04048930244151679,0.9611026418902815,0.9611026418902815,One single small red apple centered inside a blue ceramic bowl.,bowl_apple_inside
1.0,0.0,0.0,0.0,0.0,0.0,31.21083418528239,0.0,0.0,15.290231267611185,31,0.9992362260818481,0.002037991536781192,0.8929385230654762,48.261888073144085,0.9957999587059021,0.9957999587059021,0.18276944756507874,0.9509885311126709,0.2895803451538086,0.23126313090324402,-0.058317214250564575,0.23126313090324402,True,0.10706147693452381,0.8157209753990173,-0.058317214250564575,0.06154668898809524,,,1.6444054880897174,0.0,,0.0,0.14024138450622559,0.14024138450622559,14.313336209949771,0.19245676855670835,8.308839797973633,a yellow lemon inside a wooden bowl,0.2753083407878876,0.295378714799881,0.2684246599674225,-0.006883680820465088,0.2684246599674225,"0,26,183,225",outputs/flux_vs_sd3_eval_tree_20260616/brown_bowl_lemon_phase2/dece_rf_flux/seed_10/masks/operation_v3_edit_mask.png,run_mask,1.0,149.11517333984375,0.0,36.05610656738281,dece_rf_flux,dece_rf_flux,,0.002040797146037221,0.002040797146037221,48.14324946657485,0.003915953504873514,,outputs/flux_vs_sd3_eval_tree_20260616/brown_bowl_lemon_phase2/dece_rf_flux/seed_10/result.png,5.052792549133301,brown_bowl_lemon_phase2/dece_rf_flux/seed_10,,10,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_wooden_bowls_topdown_6962757.jpg,0.01054658554494381,A top-down photo of a small empty wooden bowl on a pale wooden table beside a larger wooden bowl and folded cloth.,26.3939587437429,0.04789631074723736,0.9695693683470067,0.9695693683470067,One single yellow lemon inside a brown bowl.,brown_bowl_lemon_phase2
1.0,0.0,0.0,0.0,0.0,0.0,33.04294737180074,0.0,0.0,21.018997251987457,31,0.9996014833450317,0.0033980931621044874,0.9440336681547619,43.686251349000656,0.9973383545875549,0.9973383545875549,0.21693044900894165,0.9169226288795471,0.2207128405570984,0.28067201375961304,0.05995917320251465,0.28067201375961304,True,0.055966331845238096,0.9904665350914001,0.05995917320251465,0.02562313988095238,,,1.4650243917330648,0.0,,0.12091651542649728,0.061388082802295685,0.061388082802295685,18.924949745462566,0.11317552368252724,11.44166088104248,a small golden crown on a cat's head,0.1844419687986374,0.2942602336406708,0.27134066820144653,0.08689869940280914,0.27134066820144653,"180,0,332,108",outputs/flux_vs_sd3_eval_tree_20260616/cat_crown/dece_rf_flux/seed_10/masks/operation_v3_edit_mask.png,run_mask,1.0,59.47367477416992,0.0,54.961788177490234,dece_rf_flux,dece_rf_flux,,0.0034104727674275637,0.0034104727674275637,43.64087521228217,0.006575915734213032,,outputs/flux_vs_sd3_eval_tree_20260616/cat_crown/dece_rf_flux/seed_10/result.png,7.809877395629883,cat_crown/dece_rf_flux/seed_10,,10,data/paper_images/cat_sitting_in_grass.jpg,0.004896040074527264,A photo of a cat sitting in grass.,34.31406767178814,0.019244056194342437,0.9903387338750823,0.9903387338750823,"A photo of the same cat sitting in the same grass, wearing a small golden crown centered on top of its head between the ears.",cat_crown
1.0,0.0,0.0,0.0,0.0,0.0,42.4867140452067,0.0,0.0,22.876985390981037,31,0.9995300769805908,0.004795268643647432,0.9341052827380952,42.4107995628744,0.9945797324180603,0.9945797324180603,0.3308919668197632,0.9436471462249756,0.24806934595108032,0.3168390095233917,0.0687696635723114,0.3168390095233917,True,0.06589471726190477,0.9791198968887329,0.0687696635723114,0.028227306547619048,,,1.140592969622718,0.0,,0.05992586490939045,0.1309816986322403,0.1309816986322403,14.456981699580329,0.18930013122465883,11.3431978225708,a red bow tie on a dog's neck,0.22144898772239685,0.2974826693534851,0.2990896999835968,0.07764071226119995,0.2990896999835968,"91,138,248,307",outputs/flux_vs_sd3_eval_tree_20260616/dog_bow_tie_phase2/dece_rf_flux/seed_10/masks/operation_v3_edit_mask.png,run_mask,1.0,105.65069580078125,0.0,53.917476654052734,dece_rf_flux,dece_rf_flux,,0.0048043932765722275,0.0048043932765722275,42.41921516653899,0.007569012834810552,,outputs/flux_vs_sd3_eval_tree_20260616/dog_bow_tie_phase2/dece_rf_flux/seed_10/result.png,9.945000648498535,dog_bow_tie_phase2/dece_rf_flux/seed_10,,10,data/paper_images/dog_sitting_cc0.jpg,0.008366037160158157,A photo of a shaggy grey and white dog sitting in grass.,29.717600672725467,0.03266780588920673,0.9825135618298043,0.9825135618298043,"A photo of the same shaggy grey and white dog sitting in the same grass, wearing a small red bow tie attached at the front of its neck, while the dog, grass, pose, and background remain unchanged.",dog_bow_tie_phase2
1.0,0.0,0.0,0.0,0.0,0.0,98.8777985572815,0.0,0.0,24.53488818804423,31,0.9999999403953552,2.9770201308565447e-06,0.91378579460662,79.32758851262969,0.9999974370002747,0.9999974370002747,0.2074151486158371,0.8457340002059937,0.19512434303760529,0.2617902457714081,0.0666659027338028,0.2617902457714081,True,0.08621420539337998,0.9539199471473694,0.0666659027338028,0.07720121444176159,,,0.20084373896346228,0.0,,0.002178335764860198,0.16647791862487793,0.16647791862487793,13.586298806790904,0.20925944043014577,1.1020448207855225,black sunglasses on a dog's face,0.21129462122917175,0.2825242877006531,0.2757437229156494,0.06444910168647766,0.2757437229156494,"134,60,2868,1616",outputs/flux_vs_sd3_eval_tree_20260616/dog_front_sunglasses_phase2/dece_rf_flux/seed_10/masks/operation_v3_edit_mask.png,run_mask,1.0,273.8909912109375,0.0,52.39171600341797,dece_rf_flux,dece_rf_flux,,0.00020342360949143767,0.00020342360949143767,50.12569086103347,0.0031168468049751125,,outputs/flux_vs_sd3_eval_tree_20260616/dog_front_sunglasses_phase2/dece_rf_flux/seed_10/result.png,5.4870758056640625,dog_front_sunglasses_phase2/dece_rf_flux/seed_10,,10,data/pretty_free_candidates/commons_dog_front_medusa.jpg,0.013040019199252129,A close-up front-facing portrait of a dog indoors.,24.698556701531935,0.058219995149917846,0.9452109344063838,0.9452109344063838,"A close-up front-facing portrait of the same dog wearing black sunglasses aligned across both eyes indoors, while the dog face, ears, fur, nose, floor, and lighting remain unchanged.",dog_front_sunglasses_phase2
1.0,0.0,0.0,0.0,0.0,0.0,70.46860980987549,0.0,0.0,33.34938645362854,31,0.9994913935661316,0.00019964828970842063,0.9033435639880952,59.322803497867824,0.9995144605636597,0.9995144605636597,0.2186092883348465,0.9558026790618896,0.2951153516769409,0.3187829256057739,0.023667573928833008,0.3187829256057739,True,0.09665643601190477,0.9486939907073975,0.023667573928833008,0.04861304873511905,,,1.5421877625821134,0.0,,0.0,0.2055143415927887,0.2055143415927887,11.497528674896584,0.2661482201834375,3.916383981704712,an orange mug,0.30580002069473267,0.24723371863365173,0.32736992835998535,0.021569907665252686,0.32736992835998535,"40,267,239,465",outputs/flux_vs_sd3_eval_tree_20260616/green_mug_orange_phase2/dece_rf_flux/seed_10/masks/operation_v3_edit_mask.png,run_mask,1.0,229.11676025390625,0.0,59.286582946777344,dece_rf_flux,dece_rf_flux,,0.00025071328855119646,0.00025071328855119646,57.64936056409806,0.0013107865360074535,,outputs/flux_vs_sd3_eval_tree_20260616/green_mug_orange_phase2/dece_rf_flux/seed_10/result.png,2.539498805999756,green_mug_orange_phase2/dece_rf_flux/seed_10,,10,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_green_mug_marble_7828522.jpg,0.010229204781353474,A studio photo of a plain green ceramic mug on a white marble block against a pink background.,24.627939066047286,0.05869526215706876,0.9965451500018581,0.9965451500018581,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",green_mug_orange_phase2
1.0,0.0,0.0,0.0,0.0,0.0,21.300652265548706,0.0,0.0,38.136494080225624,31,0.9992822408676147,0.0004847102100029588,0.9387672061011905,56.976242436751996,0.9986656308174133,0.9986656308174133,0.19464612007141113,0.8575783967971802,0.26206910610198975,0.2935388684272766,0.031469762325286865,0.2935388684272766,True,0.06123279389880952,0.8040880560874939,0.031469762325286865,0.028273809523809524,,,3.9794953621306504,0.0,,0.007401315789473684,0.09101065248250961,0.09101065248250961,13.77492990132203,0.20476395293029384,3.34355092048645,a red heart on a white mug,0.23649606108665466,0.2909339964389801,0.29417794942855835,0.057681888341903687,0.29417794942855835,"167,85,314,217",outputs/flux_vs_sd3_eval_tree_20260616/mug_heart/dece_rf_flux/seed_10/masks/operation_v3_edit_mask.png,run_mask,1.0,99.31261444091797,0.0,88.54290771484375,dece_rf_flux,dece_rf_flux,,0.0004934725002385676,0.0004934725002385676,56.88909954470568,0.0014306882907946614,,outputs/flux_vs_sd3_eval_tree_20260616/mug_heart/dece_rf_flux/seed_10/result.png,0.8401947021484375,mug_heart/dece_rf_flux/seed_10,,10,data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.00305273849517107,A minimalist photo of a plain white ceramic mug on a grey background.,29.25380573576502,0.03445955884096031,0.9925145590562863,0.9925145590562863,"The same white ceramic mug in the same studio scene, with exactly one small flat red heart decal centered on the front of the mug and no other markings.",mug_heart
1.0,0.0,0.0,0.0,0.0,0.0,36.6728900273641,0.0,0.0,32.71648601690928,31,0.9982868432998657,0.0013514772290363908,0.8237130301339286,50.63054337729203,0.9977579712867737,0.9977579712867737,0.1288064420223236,0.9846649169921875,0.23916040360927582,0.27446407079696655,0.035303667187690735,0.27446407079696655,True,0.17628696986607142,0.9669244289398193,0.035303667187690735,0.10555594308035714,,,1.2718876209011534,0.0,,0.04956220056170494,0.025759024545550346,0.025759024545550346,28.64919085049461,0.036943705832187645,7.169188499450684,a cable-knit pillow,0.2401062250137329,0.24281415343284607,0.26104140281677246,0.02093517780303955,0.26104140281677246,"31,31,356,336",outputs/flux_vs_sd3_eval_tree_20260616/pillow_same_color_cable_knit/dece_rf_flux/seed_10/masks/operation_v3_edit_mask.png,run_mask,1.0,99.29446411132812,0.0,77.57630157470703,dece_rf_flux,dece_rf_flux,,0.0014387129340320826,0.0014387129340320826,49.69631029045964,0.0032747977661975666,,outputs/flux_vs_sd3_eval_tree_20260616/pillow_same_color_cable_knit/dece_rf_flux/seed_10/result.png,5.63665246963501,pillow_same_color_cable_knit/dece_rf_flux/seed_10,,10,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,0.004005866590887308,A cozy living room photo with a plain white pillow on a brown sofa.,38.13442041736584,0.012395926118906322,0.9688841346599948,0.9688841346599948,"A photo of the same white pillow on the same brown sofa, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, outline, lighting, sofa, background, and the rest of the scene.",pillow_same_color_cable_knit
1.0,0.0,0.0,0.0,0.0,0.0,28.58080303668976,0.0,0.0,27.235968192418415,31,0.9973812103271484,0.0015572955599054694,0.9187883649553571,49.24470278059212,0.9963229298591614,0.9963229298591614,0.023356078192591667,0.9862388372421265,0.28225579857826233,0.22875945270061493,-0.0534963458776474,0.22875945270061493,True,0.08121163504464286,0.9856076836585999,-0.0534963458776474,0.04008556547619048,,,2.2195516456819058,0.0,,0.0020301624129930394,0.052243225276470184,0.052243225276470184,23.71253928804728,0.06521883482486562,12.351175308227539,a cable-knit pillow on an armchair,0.3122293949127197,0.2910817265510559,0.29412975907325745,-0.01809963583946228,0.29412975907325745,"218,56,379,212",outputs/flux_vs_sd3_eval_tree_20260616/pillow_same_color_cable_knit_armchair/dece_rf_flux/seed_10/masks/operation_v3_edit_mask.png,run_mask,1.0,66.381103515625,0.0,66.20356750488281,dece_rf_flux,dece_rf_flux,,0.0016035743756219745,0.0016035743756219745,48.939437502576304,0.003572959758576529,,outputs/flux_vs_sd3_eval_tree_20260616/pillow_same_color_cable_knit_armchair/dece_rf_flux/seed_10/result.png,5.564716339111328,pillow_same_color_cable_knit_armchair/dece_rf_flux/seed_10,,10,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_green_chair_white_pillow_6312055.jpg,0.003633493324741721,A photo of a plain white throw pillow centered on a green velvet armchair against a tiled wall.,37.3812333109303,0.013518805958127326,0.9791721894283926,0.9791721894283926,Texture-only white chunky cable-knit braided stitch fabric covering the armchair pillow surface.,pillow_same_color_cable_knit_armchair
1.0,0.0,0.0,0.0,0.0,0.0,27.308642864227295,0.0,0.0,26.085919340451557,31,0.9984117746353149,0.002471616491675377,0.8836960565476191,47.67204359862946,0.9936214089393616,0.9936214089393616,0.03668227791786194,0.9933508038520813,0.24213507771492004,0.18344764411449432,-0.05868743360042572,0.18344764411449432,True,0.11630394345238096,0.9845244884490967,-0.05868743360042572,0.06458682105654762,,,1.219654935850335,0.0,,0.0,0.0452682189643383,0.0452682189643383,24.39472722684482,0.06029254811853525,9.545524597167969,a grey cable-knit pillow,0.25985974073410034,0.2545963525772095,0.2726649045944214,0.012805163860321045,0.2726649045944214,"96,192,323,412",outputs/flux_vs_sd3_eval_tree_20260616/pillow_same_color_cable_knit_grey/dece_rf_flux/seed_10/masks/operation_v3_edit_mask.png,run_mask,1.0,42.31498336791992,0.0,57.91426467895508,dece_rf_flux,dece_rf_flux,,0.0025856716092675924,0.0025856716092675924,47.31035550020101,0.004310049172708015,,outputs/flux_vs_sd3_eval_tree_20260616/pillow_same_color_cable_knit_grey/dece_rf_flux/seed_10/result.png,7.826414108276367,pillow_same_color_cable_knit_grey/dece_rf_flux/seed_10,,10,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_plain_pillow_sofa_phase1.jpg,0.005342401564121246,"A cozy living room photo with a plain dark grey pillow on a rattan-backed sofa beside a wooden table, soft natural light, and a simple home interior.",35.983200260953076,0.015879615664324324,0.9608160233952924,0.9608160233952924,Texture-only grey chunky cable-knit braided stitch fabric covering the pillow surface.,pillow_same_color_cable_knit_grey
