family_label,method,method_display,n,complete_n,fixed_mask_n,local_clip_t_n,clip_t,clip_target_minus_source,clip_direction_similarity,local_clip_t,local_clip_t_full_prompt,local_clip_target_minus_source,clip_image_source_similarity,dino_source_similarity,bg_dino_source,lpips_full,lpips_outside,bg_lpips,source_l1,inside_l1,outside_l1,bg_l1,source_ssim_luma,bg_ssim_luma,eval_mask_area,dilated_edit_mask_area,bg_mask_area
T3_surface_decal,fireflow,FireFlow,41,41,41,41,0.3395513514193093,0.09521413649000772,0.3127003986297584,0.2644962446718681,0.3360618549149211,0.09593128467478403,0.703050492013373,0.7961654154265799,0.9095246966292219,0.29333218441503806,0.13577771820582268,0.12625656580189015,0.07699894696110632,0.105844395008029,0.05789706983217379,0.05716903993814457,0.7279659990974157,0.7941917689835153,0.4373831400057165,0.4946651923947218,0.5053348076052782
T3_surface_decal,flowedit_flux,FlowEdit (FLUX),41,41,41,41,0.3278811119678544,0.09446065891079786,0.3399891150979007,0.25984540799768957,0.33079217992177823,0.09709488327910261,0.7691542942349504,0.885540725254431,0.9384808802023167,0.21326917282691815,0.11423669762273388,0.11171023355706072,0.06506858707019468,0.0894606603173221,0.051678669525355825,0.05190600836422385,0.8180728918178605,0.862851619720459,0.43629534651593466,0.4649698210925591,0.535030178907441
T3_surface_decal,flowedit_sd3,FlowEdit (SD3),41,41,41,41,0.318338799040492,0.08486412102129401,0.323578173976119,0.2545507724692182,0.31794266657131476,0.08855092307416404,0.7724883280149321,0.8993444035692912,0.9401047520521211,0.14899505665752946,0.07465219411362962,0.07274572284347038,0.04402484563065738,0.06318529622583854,0.03467792581494262,0.034406016558045295,0.861566999435104,0.8995373510732884,0.43629534651593466,0.4649698210925591,0.535030178907441
T3_surface_decal,instruct_pix2pix,InstructPix2Pix,41,41,41,41,0.24713453686818843,-0.042331321210396,0.05378857675212913,0.20000333175426577,0.24275919213527586,-0.048119135382698804,0.9188628611041278,0.8821060672038938,0.9488989623581491,0.12912787010938656,0.07415070807811146,0.07060784293997396,0.06897530791054411,0.07957015227435565,0.05847410780445832,0.05979707653111801,0.8323073558756163,0.8296749388299337,0.4373831400057165,0.4946651923947218,0.5053348076052782
T3_surface_decal,ledits_pp,LEDITS++,41,41,41,41,0.22431451554705456,0.04033195136523828,0.19583670022647556,0.22057208273468948,0.2233589346089014,0.03768761983005012,0.6471464510371046,0.48057609267260243,0.8545442434345804,0.3103618580030232,0.14546134681781617,0.1369242265070902,0.09024316626714497,0.12369458786234623,0.0719119419411915,0.07042293922930229,0.7466256967476536,0.8186935869658866,0.4373831400057165,0.4946651923947218,0.5053348076052782
T3_surface_decal,otrf_enh_sd3,OT-RF enhanced (SD3),41,41,41,41,0.2914957822096057,0.038285889640087035,0.27606624678322456,0.23408909723526095,0.29172563443823557,0.038137025222545716,0.8697652962149643,0.9572565424733046,0.9762363302998427,0.058887977243923556,0.02664186245557375,0.02612763517479435,0.023032162383925622,0.03252354791251624,0.018460047987812176,0.018460673052908445,0.9217125936638649,0.9416637057211341,0.43629534651593466,0.4649698210925591,0.535030178907441
T3_surface_decal,reflex,ReFLEx,41,41,41,41,0.3157646390723019,0.0744940318712374,0.2947259217318965,0.2527162418132875,0.31618682894764877,0.07750460596346273,0.7669447674983885,0.9167928419462065,0.9644279857961143,0.16131041907682653,0.06750356864820166,0.06518358048960203,0.049592952948154474,0.08931956631017894,0.02757746240169537,0.027482563811467915,0.7993989230809062,0.8514629079074394,0.43629534651593466,0.4649698210925591,0.535030178907441
T3_surface_decal,rf_solver_edit,RF-Solver-Edit,41,41,41,41,0.32544580283688335,0.09074715579428323,0.32930128276348114,0.2605464978189003,0.32682518661022186,0.0918319541506651,0.7389164974049824,0.8689902075907079,0.9301735104584112,0.2187046733934705,0.11295885054917051,0.10492429351888416,0.04711969946397514,0.07478329012306725,0.037183808526251375,0.03775799254000914,0.8039755748804429,0.8357317832911887,0.4373831400057165,0.4946651923947218,0.5053348076052782
T3_surface_decal,splitflow_sd3,SplitFlow (SD3),41,41,41,41,0.32008493528133486,0.08897724638624889,0.34488530520622324,0.2563784743954496,0.3197472796934407,0.09369675851449734,0.7719879077702034,0.9004140118273293,0.9421882760233995,0.14878106953167333,0.07334139275296432,0.07143534516643096,0.04352099684680381,0.06250500815307222,0.0339432196782493,0.03384626547737819,0.8616420150631674,0.9003254858458914,0.43629534651593466,0.4649698210925591,0.535030178907441
T4_local_recolor,drfs_sd3,DRFS (SD3),19,19,19,19,0.24677050035250814,0.006305285974552757,0.10835963369984376,0.2016057301508753,0.247859200364665,0.007939112029577556,0.878844700361553,0.7794282059920462,0.9123988716225875,0.5859149333677793,0.3360840784091699,0.321921255243452,0.16245718810119128,0.2297615110874176,0.12332937631167863,0.12113566657430247,0.43236159968731624,0.5190250889251107,0.35823985149985865,0.3831646065962942,0.6168353934037057
