family_label,method,method_display,n,complete_n,fixed_mask_n,local_clip_t_n,clip_t,clip_target_minus_source,clip_direction_similarity,local_clip_t,local_clip_t_full_prompt,local_clip_target_minus_source,clip_image_source_similarity,dino_source_similarity,bg_dino_source,lpips_full,lpips_outside,bg_lpips,source_l1,inside_l1,outside_l1,bg_l1,source_ssim_luma,bg_ssim_luma,eval_mask_area,dilated_edit_mask_area,bg_mask_area
T2_container_insertion,flowedit_sd3_g100,flowedit_sd3_g100,9,9,9,9,0.2771318637662464,0.032793351345592074,0.241759918216202,0.23964466982417637,0.2769038991795646,0.03336918188465966,0.8935685290230645,0.8284830848375956,0.9722187254163954,0.2176234010193083,0.09323715046048164,0.08524922819601165,0.056332610754503146,0.07536066447695096,0.041732962139778666,0.040899359724587865,0.8473203596828196,0.9030761321385702,0.4407729042900933,0.4788501527574327,0.5211498472425673
T2_container_insertion,flowedit_sd3_g115,flowedit_sd3_g115,9,9,9,9,0.279817842774921,0.03150769737031725,0.23585540056228638,0.24105387926101685,0.2790761954254574,0.0324303838941786,0.8916726774639554,0.8153359757529365,0.9663767019907633,0.2483779655562507,0.110536420924796,0.10121763828727934,0.06305044516921043,0.08329897912012206,0.04742461442947388,0.046481688196460404,0.8266548954135734,0.888252231809828,0.4407729042900933,0.4788501527574327,0.5211498472425673
T2_container_insertion,otrf_sd3_g070,otrf_sd3_g070,9,9,9,9,0.2602171732319726,-0.0014533350865046184,0.22701427092154822,0.2283619393905004,0.26088948878977036,-8.260541492038303e-05,0.9735279215706719,0.9584296279483371,0.9939344922701517,0.049235054602225624,0.01663850077117483,0.015265689024494754,0.020876437839534547,0.027797017039524183,0.01509702324660288,0.014893633779138327,0.944996066698763,0.9609972569677565,0.4407729042900933,0.4788501527574327,0.5211498472425673
T2_container_insertion,otrf_sd3_g085,otrf_sd3_g085,9,9,9,9,0.2636429833041297,0.004877512653668721,0.24084418349795872,0.23202234672175515,0.26422086192501915,0.006503666440645854,0.9632913337813483,0.9406886498133341,0.9916278256310357,0.0640812942551242,0.022247146608100996,0.02040017530735996,0.023969608772959974,0.03218791964981291,0.01732521949128972,0.01707055466249585,0.9371427763632327,0.9562028977606032,0.4407729042900933,0.4788501527574327,0.5211498472425673
T2_container_insertion,otrf_sd3_g100,otrf_sd3_g100,9,9,9,9,0.26573091910945046,0.011187377903196547,0.2465048978726069,0.2349406878153483,0.26611169179280597,0.012914965550104776,0.9503663314713372,0.9207441475656297,0.9883474707603455,0.0805417067474789,0.02905447232640452,0.026679615800579388,0.02723001440366109,0.03672355475525061,0.01981604823635684,0.01952314366483026,0.9278130385441486,0.9497228860855103,0.4407729042900933,0.4788501527574327,0.5211498472425673
T2_container_insertion,otrf_sd3_g115,otrf_sd3_g115,9,9,9,9,0.26896072261863285,0.017001806033982172,0.25460948629511726,0.2363661511076821,0.26938153968917,0.018298510048124526,0.9420271052254571,0.9030049509472318,0.9867459204461839,0.09692272005809678,0.03586031175735924,0.03291083489441209,0.030346137781937916,0.04107056392563714,0.022128226132028632,0.02177874981943104,0.9191023885879503,0.9447474744584825,0.4407729042900933,0.4788501527574327,0.5211498472425673
T2_container_insertion,reflex_g070,reflex_g070,9,9,9,9,0.27192971110343933,0.022444542911317613,0.20672281086444855,0.2403119338883294,0.2746192150645786,0.021864775154325698,0.916789087984297,0.8352904551559024,0.9841298328505622,0.21161929931905535,0.07282364906536208,0.06660561884442966,0.04824233758780691,0.07085631787776947,0.026791765665014584,0.025893481448292732,0.7757052524312336,0.8761548201243082,0.4407729042900933,0.4788501527574327,0.5211498472425673
T2_container_insertion,reflex_g085,reflex_g085,9,9,9,9,0.274997697936164,0.027103256848123338,0.22615997162130144,0.24347571531931558,0.2783244136306975,0.02614961564540863,0.9122398363219367,0.8240533404880099,0.9814397295316061,0.22567267219225565,0.07945627553595437,0.07191940148671468,0.051980122509929866,0.07620494067668915,0.028787460178136826,0.027725038222140737,0.7660690150132636,0.8698935045136346,0.4407729042900933,0.4788501527574327,0.5211498472425673
T2_container_insertion,reflex_g100,reflex_g100,9,9,9,9,0.27705759803454083,0.02709911432531145,0.22333416094382605,0.2434502210881975,0.27906811899609035,0.02600551810529497,0.9058028062184652,0.8307360344462924,0.9792833725611368,0.23207780718803406,0.08258885227971607,0.07545613207750851,0.05292875485287772,0.07754584401845932,0.029201778893669445,0.028127502236101363,0.762821326704846,0.8678178787231445,0.4407729042900933,0.4788501527574327,0.5211498472425673
T2_container_insertion,reflex_g115,reflex_g115,9,9,9,9,0.27998797761069405,0.03177750607331594,0.23512602349122366,0.2467991958061854,0.2836420171790653,0.03121886154015859,0.8987648420863681,0.8214198880725436,0.9726406269603305,0.24530331956015694,0.08895330131053925,0.08138220922814475,0.05622531887557772,0.0821571797132492,0.031185693624946807,0.030049218899673887,0.7554223261595288,0.8615738683276706,0.4407729042900933,0.4788501527574327,0.5211498472425673
T2_container_insertion,scope_flux_g070,scope_flux_g070,9,9,9,9,0.2668463389078776,0.006485634379916721,0.19699686796714863,0.2329269995292028,0.26999380853441024,0.008887969785266452,0.9575745595826043,0.8723980089028677,0.9999494089020623,0.07455577701330185,0.004656121393458711,0.0024891618522815406,0.019129684143182304,0.03797998113764657,0.0022522205060037472,0.0016508000197872105,0.9395543498914244,0.9972024096382989,0.44202550252278644,0.5188653733995225,0.48113462660047746
T2_container_insertion,scope_flux_g085,scope_flux_g085,9,9,9,9,0.26528240243593854,0.005917080574565464,0.19645493581063217,0.23160121175977919,0.268517663081487,0.008332783977190653,0.9571110606193542,0.879185265964932,0.9999490777651469,0.07602383900019857,0.004646765993028466,0.0025029577146698204,0.01942784572020173,0.038580913096666336,0.0022616004635993806,0.0016569451965753818,0.9379997728448534,0.9971789850129021,0.44202550252278644,0.5188653733995225,0.48113462660047746
T2_container_insertion,scope_flux_g115,scope_flux_g115,9,9,9,9,0.26666105952527785,0.005694808231459724,0.20032622292637825,0.23727100590864816,0.2702762418323093,0.009154965480168661,0.951564179526435,0.8586801422966851,0.9999497400389777,0.07994957971904013,0.004769145756856435,0.002484282802066041,0.020048462268379,0.040008256004916296,0.0022893441103709242,0.0016512257085802655,0.9346484191585631,0.9972038202815585,0.44202550252278644,0.5188653733995225,0.48113462660047746
T2_container_insertion,scope_sd3_g070,scope_sd3_g070,9,9,9,9,0.2666905141539044,0.008211145798365274,0.21036640347705948,0.23481739395194584,0.27007148000929093,0.010590965549151102,0.9421662357118394,0.9012092683050368,0.9983753561973572,0.1069721712006463,0.011518253375672631,0.009376225889556937,0.03254378173086378,0.061002328991889954,0.010082552778638072,0.009704550728201866,0.8875582112317589,0.9685257805718316,0.44202550252278644,0.5188653733995225,0.48113462660047746
T2_container_insertion,scope_sd3_g085,scope_sd3_g085,9,9,9,9,0.2729967882235845,0.01580769485897488,0.22951109231346184,0.23803459935718113,0.2754567348294788,0.017669316795137193,0.9374835027588738,0.8900782995753818,0.9983850055270724,0.11123169130749172,0.011539337483959066,0.009380834823888209,0.03390391626291805,0.06459734506077236,0.01012512787969576,0.009739238820556138,0.8831592669161021,0.9684241480297513,0.44202550252278644,0.5188653733995225,0.48113462660047746
T2_container_insertion,scope_sd3_g115,scope_sd3_g115,9,9,9,9,0.2725934485594432,0.020514094167285495,0.23666524431771702,0.2400602383746041,0.2751317587163713,0.022497057914733887,0.9287370178434584,0.882228672504425,0.998375760184394,0.1174708791077137,0.01192839660992225,0.0093417710547025,0.03606411380072435,0.07039543779359923,0.0101908214079837,0.00975444462771217,0.8753058550401135,0.9684489303165011,0.44202550252278644,0.5188653733995225,0.48113462660047746
T2_container_insertion,splitflow_sd3_g070,splitflow_sd3_g070,9,9,9,9,0.2739670177300771,0.030359276466899447,0.24604139890935686,0.23885725107457903,0.2757275270091163,0.031788766384124756,0.9107987417115105,0.8441537155045403,0.9810170266363356,0.16829567237032783,0.06597937436567412,0.06051617943578296,0.04750798890988032,0.06286942627694872,0.03534126343826453,0.034867761863602534,0.8772414636471683,0.9209451410505507,0.4407729042900933,0.4788501527574327,0.5211498472425673
